unique_id,disease,location,event,start_date,end_date,duration,total,entropy
9928,MEASLES,WEST VIRGINIA,CASES,1972-11-04 00:00:00,1973-08-25 00:00:00,34,232.0,4.872665787375632
9929,MEASLES,WEST VIRGINIA,CASES,1973-06-30 00:00:00,1973-11-24 00:00:00,13,49.5,4.265892387047194
9930,MEASLES,WEST VIRGINIA,CASES,1973-09-29 00:00:00,1974-07-06 00:00:00,32,149.0,4.930480243565307
9931,MEASLES,WEST VIRGINIA,CASES,1974-05-11 00:00:00,1974-12-07 00:00:00,22,139.5,4.623456262984449
9932,MEASLES,WEST VIRGINIA,CASES,1974-10-12 00:00:00,1975-03-22 00:00:00,15,81.0,4.274734035018145
9933,MEASLES,WEST VIRGINIA,CASES,1975-01-25 00:00:00,1975-08-16 00:00:00,21,141.5,4.425091445082742
9934,MEASLES,WEST VIRGINIA,CASES,1975-06-21 00:00:00,1975-10-25 00:00:00,10,54.5,4.022931577829969
9935,MEASLES,WEST VIRGINIA,CASES,1975-08-30 00:00:00,1976-03-20 00:00:00,21,180.5,4.434902374069689
9936,MEASLES,WEST VIRGINIA,CASES,1976-01-24 00:00:00,1976-05-15 00:00:00,8,103.0,3.706521910865826
9937,MEASLES,WEST VIRGINIA,CASES,1976-03-20 00:00:00,1976-10-16 00:00:00,22,128.5,4.576342342847317
9938,MEASLES,WEST VIRGINIA,CASES,1976-08-21 00:00:00,1976-12-25 00:00:00,10,37.25,3.84570123814737
9939,MEASLES,WEST VIRGINIA,CASES,1976-10-30 00:00:00,1977-09-03 00:00:00,36,248.5,4.876745744771457
9940,MEASLES,WEST VIRGINIA,CASES,1977-07-09 00:00:00,1977-11-26 00:00:00,12,83.0,4.001953138841504
9941,MEASLES,WEST VIRGINIA,CASES,1977-10-01 00:00:00,1978-10-14 00:00:00,46,1100.5,4.875387199143571
9942,MEASLES,WEST VIRGINIA,CASES,1978-08-19 00:00:00,1978-12-23 00:00:00,10,46.66666666666666,3.88196053662997
9943,MEASLES,WEST VIRGINIA,CASES,1978-10-28 00:00:00,1979-04-28 00:00:00,18,78.5,4.465291136802801
9944,MEASLES,WEST VIRGINIA,CASES,1979-03-03 00:00:00,1979-09-01 00:00:00,18,47.0,4.49583307005347
9945,MEASLES,WEST VIRGINIA,CASES,1979-07-07 00:00:00,1980-02-23 00:00:00,25,49.0,4.978713093216122
9946,MEASLES,WEST VIRGINIA,CASES,1979-12-29 00:00:00,1980-05-24 00:00:00,13,36.58888888888889,4.347916224076448
9947,MEASLES,WEST VIRGINIA,CASES,1980-03-29 00:00:00,1980-10-11 00:00:00,20,36.0,4.808092968706932
9948,MEASLES,WEST VIRGINIA,CASES,1980-08-16 00:00:00,1981-02-07 00:00:00,17,33.5,4.644921101011523
9949,COVID-19,MT,HOSPITALIZATIONS,2021-03-20 00:00:00,2021-07-24 00:00:00,10,1720.0,4.216781611639563
9950,COVID-19,MT,HOSPITALIZATIONS,2021-05-29 00:00:00,2022-01-22 00:00:00,26,11828.0,4.813012946845831
9951,COVID-19,MT,HOSPITALIZATIONS,2021-11-27 00:00:00,2022-05-21 00:00:00,17,5303.0,4.282846931663997
9952,COVID-19,MT,HOSPITALIZATIONS,2022-03-26 00:00:00,2022-12-17 00:00:00,30,4846.0,5.1699518840660845
9953,COVID-19,MT,HOSPITALIZATIONS,2022-10-22 00:00:00,2023-02-25 00:00:00,10,1974.0,4.218375329206642
9954,COVID-19,MT,HOSPITALIZATIONS,2022-12-31 00:00:00,2023-07-15 00:00:00,20,1910.0,4.5876661811956545
9955,COVID-19,MT,HOSPITALIZATIONS,2023-05-20 00:00:00,2023-12-02 00:00:00,20,1856.0,4.592423028703558
9956,COVID-19,MT,HOSPITALIZATIONS,2023-10-07 00:00:00,2024-06-22 00:00:00,29,2316.0,4.848005847719284
9957,COVID-19,MT,HOSPITALIZATIONS,2024-04-27 00:00:00,2024-10-05 00:00:00,15,430.0,4.483615825551299
9958,COVID-19,MT,HOSPITALIZATIONS,2024-08-10 00:00:00,2024-12-14 00:00:00,10,431.0,4.133143538529784
9959,COVID-19,MT,HOSPITALIZATIONS,2024-10-19 00:00:00,2025-05-31 00:00:00,24,584.0,4.713184084074872
9960,POLIOMYELITIS,VIRGINIA,CASES,1928-04-07 00:00:00,1928-11-03 00:00:00,22,29.863636363636363,4.550273211481782
9961,POLIOMYELITIS,VIRGINIA,CASES,1928-09-08 00:00:00,1929-06-22 00:00:00,33,63.55645161290323,5.367594590694969
9962,POLIOMYELITIS,VIRGINIA,CASES,1929-04-27 00:00:00,1930-05-03 00:00:00,45,290.01612903225805,4.722063943377945
9963,POLIOMYELITIS,VIRGINIA,CASES,1930-03-08 00:00:00,1931-04-11 00:00:00,49,90.05172413793103,5.797371497130941
9964,POLIOMYELITIS,VIRGINIA,CASES,1932-02-13 00:00:00,1932-07-30 00:00:00,16,26.5,4.4541511148589175
9965,POLIOMYELITIS,VIRGINIA,CASES,1932-06-04 00:00:00,1933-04-15 00:00:00,37,51.0,4.500630798121772
9966,POLIOMYELITIS,VIRGINIA,CASES,1933-02-18 00:00:00,1933-07-15 00:00:00,13,7.0,2.521640636343318
9967,POLIOMYELITIS,VIRGINIA,CASES,1933-05-20 00:00:00,1934-01-20 00:00:00,27,34.0,4.197325708706504
9968,POLIOMYELITIS,VIRGINIA,CASES,1933-11-25 00:00:00,1934-06-09 00:00:00,20,9.0,2.9477027792200907
9969,POLIOMYELITIS,VIRGINIA,CASES,1934-04-14 00:00:00,1935-02-09 00:00:00,35,71.0,4.178546457839873
9970,POLIOMYELITIS,VIRGINIA,CASES,1934-12-15 00:00:00,1935-04-27 00:00:00,11,5.0,1.3709505944546687
9971,POLIOMYELITIS,VIRGINIA,CASES,1935-03-02 00:00:00,1936-03-07 00:00:00,45,683.0,3.953485751758377
9972,POLIOMYELITIS,VIRGINIA,CASES,1936-01-11 00:00:00,1936-07-04 00:00:00,17,8.0,2.75
9973,POLIOMYELITIS,VIRGINIA,CASES,1936-05-09 00:00:00,1937-03-06 00:00:00,35,61.0,4.471823920190904
9974,POLIOMYELITIS,VIRGINIA,CASES,1937-01-09 00:00:00,1937-06-05 00:00:00,13,10.0,2.9219280948873623
9975,POLIOMYELITIS,VIRGINIA,CASES,1937-04-10 00:00:00,1938-02-26 00:00:00,38,58.0,4.496020332029452
9976,POLIOMYELITIS,VIRGINIA,CASES,1938-01-01 00:00:00,1938-06-11 00:00:00,15,9.0,2.4193819456463714
9977,POLIOMYELITIS,VIRGINIA,CASES,1938-04-16 00:00:00,1938-10-22 00:00:00,19,43.0,4.144417883102941
9978,POLIOMYELITIS,VIRGINIA,CASES,1938-08-27 00:00:00,1939-01-21 00:00:00,13,29.0,3.5350662373137696
9979,POLIOMYELITIS,VIRGINIA,CASES,1938-11-26 00:00:00,1939-05-13 00:00:00,16,10.5,2.9277989702947855
9980,POLIOMYELITIS,VIRGINIA,CASES,1939-04-22 00:00:00,1940-06-08 00:00:00,51,51.5,4.742054595388701
9981,POLIOMYELITIS,VIRGINIA,CASES,1940-04-13 00:00:00,1941-03-22 00:00:00,41,245.0,4.4018355356413075
9982,POLIOMYELITIS,VIRGINIA,CASES,1941-01-25 00:00:00,1941-06-21 00:00:00,13,7.0,2.8073549220576037
9983,POLIOMYELITIS,VIRGINIA,CASES,1941-04-26 00:00:00,1942-03-21 00:00:00,39,148.0,4.483876755104688
9984,POLIOMYELITIS,VIRGINIA,CASES,1942-01-24 00:00:00,1943-01-09 00:00:00,42,44.0,4.253997527334849
9985,POLIOMYELITIS,VIRGINIA,CASES,1942-11-14 00:00:00,1943-05-22 00:00:00,19,16.0,3.327819531114783
9986,POLIOMYELITIS,VIRGINIA,CASES,1943-03-27 00:00:00,1944-03-04 00:00:00,41,54.5,4.189353001389861
9987,POLIOMYELITIS,VIRGINIA,CASES,1945-01-13 00:00:00,1945-05-12 00:00:00,9,12.0,3.2516291673878226
9988,POLIOMYELITIS,VIRGINIA,CASES,1945-03-17 00:00:00,1946-02-16 00:00:00,40,316.0,4.352899029096962
9989,POLIOMYELITIS,VIRGINIA,CASES,1945-12-22 00:00:00,1946-06-08 00:00:00,16,8.0,2.1556390622295662
9990,POLIOMYELITIS,VIRGINIA,CASES,1946-04-13 00:00:00,1946-11-16 00:00:00,23,112.5,4.142877972517797
9991,POLIOMYELITIS,VIRGINIA,CASES,1946-09-21 00:00:00,1947-03-01 00:00:00,15,73.0,3.9408099629248756
9992,POLIOMYELITIS,VIRGINIA,CASES,1947-01-04 00:00:00,1947-05-24 00:00:00,12,10.0,2.3219280948873626
9993,POLIOMYELITIS,VIRGINIA,CASES,1947-03-29 00:00:00,1948-02-21 00:00:00,39,166.0,4.270920307114157
9994,POLIOMYELITIS,VIRGINIA,CASES,1949-03-26 00:00:00,1950-04-15 00:00:00,47,365.0,4.816712145702475
9995,POLIOMYELITIS,VIRGINIA,CASES,1951-04-14 00:00:00,1952-05-10 00:00:00,48,269.5,5.079963533663201
9996,POLIOMYELITIS,VIRGINIA,CASES,1952-03-15 00:00:00,1953-04-25 00:00:00,50,736.5,4.672473251065098
9997,POLIOMYELITIS,VIRGINIA,CASES,1953-02-28 00:00:00,1954-02-27 00:00:00,44,770.0,4.66378122098066
9998,POLIOMYELITIS,VIRGINIA,CASES,1954-01-02 00:00:00,1954-05-22 00:00:00,12,30.25,4.268712076114277
9999,POLIOMYELITIS,VIRGINIA,CASES,1954-03-27 00:00:00,1955-04-02 00:00:00,45,607.0,4.7244837699032995
10000,POLIOMYELITIS,VIRGINIA,CASES,1956-03-03 00:00:00,1957-03-23 00:00:00,47,262.5,4.998048492760501
10001,POLIOMYELITIS,VIRGINIA,CASES,1957-01-26 00:00:00,1957-06-08 00:00:00,11,26.0,4.209867121904036
10002,POLIOMYELITIS,VIRGINIA,CASES,1957-04-13 00:00:00,1958-05-03 00:00:00,47,140.5,5.36469339459566
10003,POLIOMYELITIS,VIRGINIA,CASES,1958-03-08 00:00:00,1959-03-14 00:00:00,45,177.1153846153846,5.162964214204708
10004,POLIOMYELITIS,VIRGINIA,CASES,1959-01-17 00:00:00,1960-02-20 00:00:00,49,385.26129032258063,4.84420328199023
10005,POLIOMYELITIS,VIRGINIA,CASES,1959-12-26 00:00:00,1960-09-17 00:00:00,30,62.5,5.205468506096954
10006,POLIOMYELITIS,VIRGINIA,CASES,1960-07-23 00:00:00,1961-05-20 00:00:00,35,87.46774193548387,5.168649176695591
10007,POLIOMYELITIS,VIRGINIA,CASES,1961-03-25 00:00:00,1962-03-24 00:00:00,44,58.5,5.653395061749359
10008,POLIOMYELITIS,VIRGINIA,CASES,1962-01-27 00:00:00,1963-02-23 00:00:00,48,61.0,5.787214591625781
10009,POLIOMYELITIS,VIRGINIA,CASES,1962-12-29 00:00:00,1963-12-07 00:00:00,41,74.875,5.434220673241327
10010,SMALLPOX,ILLINOIS,CASES,1928-03-24 00:00:00,1928-11-03 00:00:00,24,941.0,4.641909004478582
10011,SMALLPOX,ILLINOIS,CASES,1928-09-08 00:00:00,1929-06-08 00:00:00,31,2895.0,4.968101841874666
10012,SMALLPOX,ILLINOIS,CASES,1929-04-13 00:00:00,1929-09-28 00:00:00,16,1289.0,4.205590457438851
10013,SMALLPOX,ILLINOIS,CASES,1929-08-03 00:00:00,1930-03-22 00:00:00,25,2964.0,4.7586514647585965
10014,SMALLPOX,ILLINOIS,CASES,1930-01-25 00:00:00,1930-10-25 00:00:00,31,3130.0,4.936045124352425
10015,SMALLPOX,ILLINOIS,CASES,1930-08-30 00:00:00,1931-04-11 00:00:00,24,1186.0,4.840593982532641
10016,SMALLPOX,ILLINOIS,CASES,1931-02-14 00:00:00,1931-10-24 00:00:00,28,1274.0,4.767678508393509
10017,SMALLPOX,ILLINOIS,CASES,1931-08-29 00:00:00,1932-03-26 00:00:00,22,453.0,4.57161712168825
10018,SMALLPOX,ILLINOIS,CASES,1932-01-30 00:00:00,1932-07-02 00:00:00,14,203.0,4.212644503781391
10019,SMALLPOX,ILLINOIS,CASES,1932-05-07 00:00:00,1932-10-15 00:00:00,15,97.0,3.8624997318104026
10020,SMALLPOX,ILLINOIS,CASES,1932-08-20 00:00:00,1932-12-17 00:00:00,9,29.0,3.3971352028310107
10021,SMALLPOX,ILLINOIS,CASES,1932-10-22 00:00:00,1933-11-11 00:00:00,47,282.0,4.857859973427878
10022,SMALLPOX,ILLINOIS,CASES,1933-09-16 00:00:00,1934-09-22 00:00:00,45,93.0,4.719731737255821
10023,SMALLPOX,ILLINOIS,CASES,1934-07-28 00:00:00,1935-05-04 00:00:00,32,50.0,4.368367439558378
10024,SMALLPOX,ILLINOIS,CASES,1935-03-09 00:00:00,1935-09-14 00:00:00,19,33.0,3.6135068178774348
10025,SMALLPOX,ILLINOIS,CASES,1935-07-20 00:00:00,1936-05-16 00:00:00,35,266.0,4.713327507478515
10026,SMALLPOX,ILLINOIS,CASES,1936-03-21 00:00:00,1936-12-19 00:00:00,31,305.0,4.626595075236903
10027,SMALLPOX,ILLINOIS,CASES,1936-10-24 00:00:00,1937-10-23 00:00:00,44,796.0,4.780154603037547
10028,SMALLPOX,ILLINOIS,CASES,1938-09-03 00:00:00,1939-04-15 00:00:00,24,205.0,4.302011993314538
10029,SMALLPOX,ILLINOIS,CASES,1939-02-18 00:00:00,1939-12-02 00:00:00,33,294.0,4.655801751607631
10030,SMALLPOX,ILLINOIS,CASES,1939-10-07 00:00:00,1940-02-03 00:00:00,9,18.0,3.0805005306402675
10031,SMALLPOX,ILLINOIS,CASES,1939-12-09 00:00:00,1940-05-18 00:00:00,15,49.0,4.043409467386821
10032,SMALLPOX,ILLINOIS,CASES,1940-03-23 00:00:00,1940-10-05 00:00:00,20,85.5,3.939641876726802
10033,SMALLPOX,ILLINOIS,CASES,1940-08-10 00:00:00,1941-02-22 00:00:00,20,92.0,4.054247309494034
10034,SMALLPOX,ILLINOIS,CASES,1940-12-28 00:00:00,1941-05-24 00:00:00,13,88.5,3.8235039259885215
10035,SMALLPOX,ILLINOIS,CASES,1941-03-29 00:00:00,1941-11-01 00:00:00,23,72.0,4.0739546483786375
10036,SMALLPOX,ILLINOIS,CASES,1941-09-06 00:00:00,1942-05-16 00:00:00,28,26.0,3.7773627950641693
10037,SMALLPOX,ILLINOIS,CASES,1942-03-21 00:00:00,1942-10-17 00:00:00,22,43.0,3.007010888282392
10038,SMALLPOX,ILLINOIS,CASES,1942-08-22 00:00:00,1943-02-27 00:00:00,19,20.0,3.484183719779189
10039,SMALLPOX,ILLINOIS,CASES,1943-01-02 00:00:00,1943-07-03 00:00:00,18,29.0,3.6595365985012456
10040,SMALLPOX,ILLINOIS,CASES,1943-05-08 00:00:00,1943-11-20 00:00:00,20,26.0,3.5073801024236353
10041,SMALLPOX,ILLINOIS,CASES,1943-09-25 00:00:00,1944-02-26 00:00:00,14,29.0,3.151638117356399
10042,SMALLPOX,ILLINOIS,CASES,1944-01-01 00:00:00,1944-04-29 00:00:00,9,10.0,3.1219280948873624
10043,SMALLPOX,ILLINOIS,CASES,1944-03-04 00:00:00,1944-09-16 00:00:00,20,8.0,2.75
10044,SMALLPOX,ILLINOIS,CASES,1944-07-22 00:00:00,1945-01-20 00:00:00,18,3.0,1.584962500721156
10045,SMALLPOX,ILLINOIS,CASES,1944-12-30 00:00:00,1945-07-07 00:00:00,19,7.0,2.521640636343318
10046,SMALLPOX,ILLINOIS,CASES,1945-05-12 00:00:00,1945-09-15 00:00:00,10,4.0,1.5
10047,SMALLPOX,ILLINOIS,CASES,1945-07-21 00:00:00,1945-11-24 00:00:00,10,3.0,1.584962500721156
10048,SMALLPOX,ILLINOIS,CASES,1945-09-29 00:00:00,1946-04-20 00:00:00,21,5.0,2.3219280948873626
10049,SMALLPOX,ILLINOIS,CASES,1946-02-23 00:00:00,1946-09-07 00:00:00,20,5.0,1.9219280948873623
10050,INFLUENZA,AR,HOSPITALIZATIONS,2021-08-21 00:00:00,2022-09-17 00:00:00,48,1023.0,5.133495464860819
10051,INFLUENZA,AR,HOSPITALIZATIONS,2022-07-23 00:00:00,2023-08-05 00:00:00,46,3425.0,4.412345925528269
10052,INFLUENZA,AR,HOSPITALIZATIONS,2024-06-08 00:00:00,2024-11-02 00:00:00,13,87.0,4.168455032699633
10053,INFLUENZA,AR,HOSPITALIZATIONS,2024-09-07 00:00:00,2025-05-31 00:00:00,30,4781.0,3.991582883811182
10054,COVID-19,PHILIPPINES,CASES,2020-11-28 00:00:00,2021-07-24 00:00:00,26,1126429.0,4.832304126356814
10055,COVID-19,PHILIPPINES,CASES,2021-05-29 00:00:00,2022-01-01 00:00:00,23,1669280.0,4.503757971455283
10056,COVID-19,PHILIPPINES,CASES,2021-11-06 00:00:00,2022-06-11 00:00:00,23,909663.0,3.1476178576378318
10057,COVID-19,GEORGIA,CASES,2020-08-22 00:00:00,2021-07-10 00:00:00,38,639553.5,5.175415955227223
10058,COVID-19,GEORGIA,CASES,2021-05-15 00:00:00,2021-12-11 00:00:00,22,567475.0,4.629855074798439
10059,COVID-19,GEORGIA,CASES,2021-10-16 00:00:00,2022-05-28 00:00:00,24,989564.0,4.3016898603128215
10060,COVID-19,GEORGIA,CASES,2022-04-02 00:00:00,2022-12-03 00:00:00,27,309451.0,4.794345501968032
10061,COVID-19,GEORGIA,CASES,2022-10-08 00:00:00,2023-09-23 00:00:00,42,171425.0,5.47478696341702
10062,ILI,ARIZONA,PERCENT_UNWEIGHTED,2011-06-25 00:00:00,2012-08-04 00:00:00,50,56.765429,5.721407660152505
10063,ILI,ARIZONA,PERCENT_UNWEIGHTED,2012-06-09 00:00:00,2012-11-17 00:00:00,15,22.513542,4.523828841685955
10064,ILI,ARIZONA,PERCENT_UNWEIGHTED,2012-09-22 00:00:00,2013-08-17 00:00:00,39,68.849636,5.27335293684257
10065,ILI,ARIZONA,PERCENT_UNWEIGHTED,2016-07-30 00:00:00,2017-08-19 00:00:00,47,89.408793,5.658923767034567
10066,ILI,ARIZONA,PERCENT_UNWEIGHTED,2018-06-30 00:00:00,2018-11-10 00:00:00,11,36.40763,4.305930141255706
10067,ILI,ARIZONA,PERCENT_UNWEIGHTED,2018-09-15 00:00:00,2019-08-24 00:00:00,41,127.298162,5.504004916134565
10068,ILI,ARIZONA,PERCENT_UNWEIGHTED,2019-06-29 00:00:00,2019-11-02 00:00:00,10,24.831602,4.161896551366464
10069,ILI,ARIZONA,PERCENT_UNWEIGHTED,2019-09-07 00:00:00,2020-07-04 00:00:00,35,111.02681,5.310291547650275
10070,ILI,ARIZONA,PERCENT_UNWEIGHTED,2020-05-09 00:00:00,2020-10-03 00:00:00,13,22.562211,4.3094007054714805
10071,ILI,ARIZONA,PERCENT_UNWEIGHTED,2020-08-08 00:00:00,2021-04-10 00:00:00,27,36.52439299999999,5.022514216796431
10072,ILI,ARIZONA,PERCENT_UNWEIGHTED,2021-02-13 00:00:00,2021-07-24 00:00:00,15,20.708667,4.5489366845093215
10073,ILI,ARIZONA,PERCENT_UNWEIGHTED,2021-05-29 00:00:00,2021-10-30 00:00:00,14,33.27767,4.429407388867825
10074,ILI,ARIZONA,PERCENT_UNWEIGHTED,2021-09-04 00:00:00,2022-05-14 00:00:00,28,73.28810999999999,5.1339562105352385
10075,ILI,ARIZONA,PERCENT_UNWEIGHTED,2022-03-19 00:00:00,2022-09-24 00:00:00,19,32.34509,4.772259023718925
10076,ILI,ARIZONA,PERCENT_UNWEIGHTED,2022-07-30 00:00:00,2023-08-19 00:00:00,47,95.006724,5.491827693618401
10077,ILI,ARIZONA,PERCENT_UNWEIGHTED,2024-06-22 00:00:00,2025-05-31 00:00:00,41,128.37977700000002,5.319206946516447
10078,COVID-19,KYRGYZSTAN,CASES,2020-08-22 00:00:00,2021-03-27 00:00:00,23,46301.0,4.5836750314913335
10079,COVID-19,KYRGYZSTAN,CASES,2021-01-30 00:00:00,2021-12-25 00:00:00,39,100643.0,4.753593574927952
10080,COVID-19,KYRGYZSTAN,CASES,2021-10-30 00:00:00,2022-06-18 00:00:00,25,20549.0,3.5080361577143377
10081,COVID-19,KYRGYZSTAN,CASES,2022-04-23 00:00:00,2023-02-18 00:00:00,35,5631.0,3.7094809492303673
10082,COVID-19,KYRGYZSTAN,CASES,2022-12-24 00:00:00,2023-10-07 00:00:00,33,1205.0,5.1994543452581325
10083,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2011-06-25 00:00:00,2012-02-11 00:00:00,25,63.157909,4.989758396074201
10084,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2011-12-17 00:00:00,2012-07-14 00:00:00,22,67.88072,4.895341490230318
10085,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2012-05-19 00:00:00,2012-11-24 00:00:00,19,49.51765,4.766080665662644
10086,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2012-09-29 00:00:00,2013-08-10 00:00:00,37,100.661966,5.243478947076303
10087,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2014-06-14 00:00:00,2014-11-22 00:00:00,15,35.24184,4.550075287966791
10088,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2014-09-27 00:00:00,2015-09-05 00:00:00,41,101.062951,5.4071669884774405
10089,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2016-07-09 00:00:00,2016-11-19 00:00:00,11,22.723656,4.271228133042708
10090,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2016-09-24 00:00:00,2017-08-12 00:00:00,38,88.441228,5.352472049894255
10091,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2017-06-17 00:00:00,2017-11-18 00:00:00,14,26.57259,4.483339238837213
10092,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2017-09-23 00:00:00,2018-08-18 00:00:00,39,115.941497,5.144352029373742
10093,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2018-06-23 00:00:00,2018-11-17 00:00:00,13,25.28574,4.4300754774353175
10094,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2018-09-22 00:00:00,2019-08-24 00:00:00,40,115.066245,5.166577148018491
10095,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2019-06-29 00:00:00,2020-07-25 00:00:00,48,166.19249900000003,5.1643240813663995
10096,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2020-05-30 00:00:00,2021-04-03 00:00:00,36,53.45500900000001,5.368620826132278
10097,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2021-02-06 00:00:00,2021-06-26 00:00:00,12,23.822976,4.380343754554125
10098,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2021-05-01 00:00:00,2021-10-30 00:00:00,18,55.93969,4.631474459461386
10099,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2021-09-04 00:00:00,2022-04-02 00:00:00,22,117.58165,4.852758880976783
10100,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2022-02-05 00:00:00,2022-08-27 00:00:00,21,106.44516,4.843361464679116
10101,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2022-08-20 00:00:00,2023-08-12 00:00:00,43,243.81250000000003,5.2847935619369
10102,ILI,NEW MEXICO,PERCENT_UNWEIGHTED,2024-07-06 00:00:00,2025-05-31 00:00:00,39,199.14226,5.166167420909199
10103,COVID-19,SAINT LUCIA,CASES,2020-05-09 00:00:00,2020-09-19 00:00:00,11,10.0,2.8464393446710154
10104,COVID-19,SAINT LUCIA,CASES,2020-07-25 00:00:00,2021-06-05 00:00:00,37,5085.0,4.283868190588534
10105,COVID-19,SAINT LUCIA,CASES,2021-05-29 00:00:00,2021-12-18 00:00:00,21,8201.0,4.1586571158491346
10106,COVID-19,SAINT LUCIA,CASES,2021-10-23 00:00:00,2022-04-30 00:00:00,19,11188.0,3.6178498638067014
10107,COVID-19,SAINT LUCIA,CASES,2022-03-05 00:00:00,2023-01-28 00:00:00,39,7154.0,4.687420237877811
10108,COVID-19,OR,HOSPITALIZATIONS,2020-08-01 00:00:00,2021-04-17 00:00:00,29,8154.0,4.951872991882109
10109,COVID-19,OR,HOSPITALIZATIONS,2021-02-20 00:00:00,2021-07-24 00:00:00,14,4262.0,4.4368515977480545
10110,COVID-19,OR,HOSPITALIZATIONS,2021-05-29 00:00:00,2022-01-01 00:00:00,23,12193.0,4.752158332670423
10111,COVID-19,OR,HOSPITALIZATIONS,2021-11-06 00:00:00,2022-05-14 00:00:00,19,10392.0,4.528753352856354
10112,COVID-19,OR,HOSPITALIZATIONS,2022-03-19 00:00:00,2022-11-19 00:00:00,27,10553.0,5.052518564881652
10113,COVID-19,OR,HOSPITALIZATIONS,2022-09-24 00:00:00,2023-07-15 00:00:00,34,8899.0,5.27209228886759
10114,COVID-19,OR,HOSPITALIZATIONS,2023-05-20 00:00:00,2023-12-23 00:00:00,23,5496.0,4.851976062538597
10115,COVID-19,OR,HOSPITALIZATIONS,2023-10-28 00:00:00,2024-06-22 00:00:00,26,5196.0,4.883686103893691
10116,COVID-19,OR,HOSPITALIZATIONS,2024-04-27 00:00:00,2024-12-21 00:00:00,26,2660.0,5.015684101496307
10117,COVID-19,OR,HOSPITALIZATIONS,2024-10-26 00:00:00,2025-05-17 00:00:00,21,1695.0,4.747023894452055
10118,RSV,SD,HOSPITALIZATIONS,2024-06-15 00:00:00,2025-05-31 00:00:00,42,486.0,3.932188150828572
10119,POLIOMYELITIS,MINNESOTA,CASES,1928-01-21 00:00:00,1928-07-07 00:00:00,16,15.0,3.506890595608519
10120,POLIOMYELITIS,MINNESOTA,CASES,1928-05-12 00:00:00,1929-04-13 00:00:00,40,195.0,4.229905450107965
10121,POLIOMYELITIS,MINNESOTA,CASES,1929-02-16 00:00:00,1929-06-29 00:00:00,11,5.0,1.9219280948873623
10122,POLIOMYELITIS,MINNESOTA,CASES,1929-05-04 00:00:00,1929-09-07 00:00:00,10,15.0,2.8729055953200566
10123,POLIOMYELITIS,MINNESOTA,CASES,1929-07-13 00:00:00,1930-02-01 00:00:00,21,22.0,3.413088436425758
10124,POLIOMYELITIS,MINNESOTA,CASES,1929-12-07 00:00:00,1930-05-24 00:00:00,16,6.0,2.2516291673878226
10125,POLIOMYELITIS,MINNESOTA,CASES,1930-03-29 00:00:00,1931-05-16 00:00:00,51,391.0,4.664347214599718
10126,POLIOMYELITIS,MINNESOTA,CASES,1932-04-09 00:00:00,1933-04-22 00:00:00,46,104.0,4.303638028243083
10127,POLIOMYELITIS,MINNESOTA,CASES,1933-02-25 00:00:00,1934-04-07 00:00:00,50,318.0,4.18942114483514
10128,POLIOMYELITIS,MINNESOTA,CASES,1934-02-10 00:00:00,1934-06-16 00:00:00,10,3.0,1.584962500721156
10129,POLIOMYELITIS,MINNESOTA,CASES,1934-04-21 00:00:00,1935-03-30 00:00:00,41,98.0,4.50213006373767
10130,POLIOMYELITIS,MINNESOTA,CASES,1935-02-02 00:00:00,1935-06-08 00:00:00,10,10.0,3.1219280948873624
10131,POLIOMYELITIS,MINNESOTA,CASES,1935-04-13 00:00:00,1935-08-03 00:00:00,8,9.0,2.7254805569978684
10132,POLIOMYELITIS,MINNESOTA,CASES,1935-06-08 00:00:00,1936-02-29 00:00:00,30,57.0,3.9908949534684086
10133,POLIOMYELITIS,MINNESOTA,CASES,1936-01-04 00:00:00,1936-05-09 00:00:00,10,3.0,1.584962500721156
10134,POLIOMYELITIS,MINNESOTA,CASES,1936-05-16 00:00:00,1937-02-06 00:00:00,30,34.0,3.9986525468781666
10135,POLIOMYELITIS,MINNESOTA,CASES,1936-12-12 00:00:00,1937-04-17 00:00:00,10,9.0,2.4193819456463714
10136,POLIOMYELITIS,MINNESOTA,CASES,1937-02-20 00:00:00,1937-06-26 00:00:00,10,4.0,1.5
10137,POLIOMYELITIS,MINNESOTA,CASES,1937-05-01 00:00:00,1938-05-28 00:00:00,48,330.0,4.006040756522921
