unique_id,disease,location,event,start_date,end_date,duration,total,mean,median,variance,skewness,excess_kurtosis
7638,POLIOMYELITIS,MAINE,CASES,1943-05-08 00:00:00,1944-03-04 00:00:00,35,12.0,19.000000000000004,19.0,3.833333333333334,-0.1332401526405053,-1.241965973534971
7639,POLIOMYELITIS,MAINE,CASES,1944-01-08 00:00:00,1944-07-15 00:00:00,19,2.0,23.0,19.0,16.0,0.0,-2.0
7640,POLIOMYELITIS,MAINE,CASES,1944-05-20 00:00:00,1945-01-27 00:00:00,28,32.0,20.9375,19.0,64.49609375,-0.06654747291003942,0.03308680802638131
7641,POLIOMYELITIS,MAINE,CASES,1944-12-02 00:00:00,1945-05-05 00:00:00,14,8.0,6.625,5.0,10.234375,0.0211174420968134,-0.6250591457374277
7642,POLIOMYELITIS,MAINE,CASES,1945-03-10 00:00:00,1946-03-23 00:00:00,46,81.5,26.055214723926383,26.0,28.322104708494866,0.15279319118270904,0.8545851642270836
7643,POLIOMYELITIS,MAINE,CASES,1946-01-26 00:00:00,1946-06-01 00:00:00,10,2.0,14.5,11.0,12.25,0.0,-2.0
7644,POLIOMYELITIS,MAINE,CASES,1946-04-06 00:00:00,1947-03-29 00:00:00,43,49.0,25.459183673469386,26.0,70.49323198667221,0.09152914742477553,1.3843724078420383
7645,POLIOMYELITIS,MAINE,CASES,1947-02-01 00:00:00,1947-06-14 00:00:00,11,4.0,9.0,7.0,46.5,0.20814429228837245,-1.083246618106139
7646,POLIOMYELITIS,MAINE,CASES,1947-04-19 00:00:00,1948-05-08 00:00:00,47,41.0,22.34146341463415,21.0,28.663890541344436,0.18253177477804372,0.7884949229155862
7647,POLIOMYELITIS,MAINE,CASES,1948-03-13 00:00:00,1949-01-15 00:00:00,36,55.86363636363637,28.61757526444264,26.0,49.363922192260404,0.6506383649454892,-0.5654369271355995
7648,POLIOMYELITIS,MAINE,CASES,1948-11-20 00:00:00,1949-06-18 00:00:00,22,58.5,16.521367521367516,18.0,70.19826137774854,-0.3190910899226555,-0.8916848788566338
7649,POLIOMYELITIS,MAINE,CASES,1949-04-23 00:00:00,1950-05-06 00:00:00,46,504.45454545454544,19.712650928095158,19.0,57.578360408154204,1.3295449471891145,4.4837416681443765
7650,POLIOMYELITIS,MAINE,CASES,1951-03-17 00:00:00,1952-01-19 00:00:00,36,76.0,22.80263157894737,24.0,103.97420360110803,-0.21561910320467292,-0.15320049255659818
7651,POLIOMYELITIS,MAINE,CASES,1954-05-15 00:00:00,1955-04-30 00:00:00,42,173.5,19.737752161383288,19.0,100.11854595586709,0.8054595968484334,0.9922284020575733
7652,POLIOMYELITIS,MAINE,CASES,1955-03-05 00:00:00,1956-02-11 00:00:00,41,231.25,27.58054054054054,27.0,68.93972943754564,-0.44048452982597364,1.7517671893807503
7653,POLIOMYELITIS,MAINE,CASES,1955-12-17 00:00:00,1956-06-23 00:00:00,19,32.0,12.578125,11.0,63.290771484375,0.23892629592445117,-1.1868392774158258
7654,POLIOMYELITIS,MAINE,CASES,1956-04-28 00:00:00,1957-03-30 00:00:00,40,51.0,23.784313725490197,23.0,193.30642060745868,0.044055320545633485,-1.1474774379954709
7655,POLIOMYELITIS,MAINE,CASES,1957-02-02 00:00:00,1957-11-30 00:00:00,35,46.5,21.88530465949821,23.0,155.24132526560555,-0.08204596029625218,-1.1527441528450832
7656,POLIOMYELITIS,MAINE,CASES,1960-03-12 00:00:00,1960-12-31 00:00:00,34,89.25675675675676,26.328892253343426,28.0,121.51933430153726,-0.6455307008729638,-0.34733295114707863
7657,COVID-19,EGYPT,CASES,2020-09-05 00:00:00,2021-04-03 00:00:00,22,105759.0,18.99437400126703,19.0,49.884999409324536,-0.5393391801275306,0.002576884531865886
7658,COVID-19,EGYPT,CASES,2021-02-06 00:00:00,2021-09-04 00:00:00,22,124266.0,11.973403827273753,12.0,45.8741176158333,0.30963103520736557,-0.036000391023692124
7659,INFLUENZA,UT,HOSPITALIZATIONS,2021-01-30 00:00:00,2021-07-03 00:00:00,14,4.0,14.75,13.0,25.6875,0.13465736879668194,-1.162235601257393
7660,INFLUENZA,UT,HOSPITALIZATIONS,2021-05-08 00:00:00,2021-09-11 00:00:00,10,5.0,9.4,9.0,26.240000000000002,0.33960651118002505,-0.5389184265318265
7661,INFLUENZA,UT,HOSPITALIZATIONS,2021-07-17 00:00:00,2021-12-04 00:00:00,12,13.0,13.153846153846153,12.0,32.74556213017752,-0.5084300904162821,-0.1402411142003661
7662,INFLUENZA,UT,HOSPITALIZATIONS,2021-10-09 00:00:00,2022-09-17 00:00:00,41,194.0,24.618556701030933,25.0,62.69986183441386,-0.34203687306729513,1.1034639545832556
7663,INFLUENZA,UT,HOSPITALIZATIONS,2022-07-23 00:00:00,2023-09-09 00:00:00,51,584.0,24.24657534246576,23.0,64.2919403265153,1.698908851914235,3.7376982006271398
7664,INFLUENZA,UT,HOSPITALIZATIONS,2023-07-15 00:00:00,2024-08-31 00:00:00,51,600.0,25.54,25.0,42.4084,-0.370455727853882,1.7571399334387348
7665,INFLUENZA,UT,HOSPITALIZATIONS,2024-07-06 00:00:00,2025-05-31 00:00:00,39,3112.0,29.446336760925448,29.0,23.25868838016534,0.4470552491411823,-0.1842843290802354
7666,COVID-19,ETHIOPIA,CASES,2020-12-05 00:00:00,2021-07-31 00:00:00,26,171435.0,15.293358999037537,16.0,47.222553091378096,-0.15894650750192754,0.2872353283595901
7667,COVID-19,ETHIOPIA,CASES,2021-06-05 00:00:00,2021-12-11 00:00:00,19,101800.0,14.3925442043222,14.0,26.333148733311205,-0.32029863940509207,0.7578308231879793
7668,COVID-19,ETHIOPIA,CASES,2021-10-16 00:00:00,2022-05-07 00:00:00,21,116697.0,10.47471657369084,11.0,18.25671312245109,-0.4276774077343636,2.3930481248549924
7669,COVID-19,ETHIOPIA,CASES,2022-03-12 00:00:00,2022-11-05 00:00:00,26,25109.0,14.35302082918475,14.0,23.52992247282274,0.4978814683215798,3.8113848388507714
7670,COVID-19,ETHIOPIA,CASES,2022-09-10 00:00:00,2023-09-30 00:00:00,47,9115.0,21.021064179923204,16.0,166.09873348079594,1.086717088198415,0.3493910038322716
7671,COVID-19,MAURITIUS,CASES,2020-06-27 00:00:00,2021-01-30 00:00:00,23,231.0,19.471861471861473,19.0,43.833623807649786,-0.2686652564166802,0.26365393224759304
7672,COVID-19,MAURITIUS,CASES,2020-12-05 00:00:00,2021-06-05 00:00:00,18,956.0,17.333682008368203,17.0,29.559158409341574,-0.5407460471885778,0.783791932786023
7673,COVID-19,MAURITIUS,CASES,2021-04-10 00:00:00,2021-10-16 00:00:00,19,15570.0,19.563712267180478,20.0,18.265208569746754,-1.2482566725972928,3.0190990214422575
7674,COVID-19,MAURITIUS,CASES,2021-08-21 00:00:00,2022-01-22 00:00:00,14,64753.0,11.628356987321053,12.0,23.48804550985872,-0.797842388051384,0.39029652398195314
7675,COVID-19,MAURITIUS,CASES,2021-11-27 00:00:00,2022-07-09 00:00:00,24,180789.0,12.627466272837395,12.0,33.68115235703278,0.42778533144190056,1.2103141900864083
7676,COVID-19,MAURITIUS,CASES,2022-05-14 00:00:00,2022-11-12 00:00:00,18,45549.0,12.991745153570884,12.0,40.800081147286285,0.291844450645924,-0.16578415290219928
7677,COVID-19,MAURITIUS,CASES,2022-09-17 00:00:00,2023-04-01 00:00:00,20,39547.0,11.717525981743243,12.0,37.05058494303118,0.3485971873820965,0.7577487155306
7678,COVID-19,MAURITIUS,CASES,2023-02-04 00:00:00,2023-11-25 00:00:00,34,23714.0,22.738804081976898,23.0,131.84271537841636,-0.03519787940424772,-1.1509340134241997
7679,RSV,TX,HOSPITALIZATIONS,2024-06-01 00:00:00,2025-05-31 00:00:00,44,13445.0,31.41026403867609,31.0,32.5941973642739,0.5865487865044654,-0.09592575825620031
7680,POLIOMYELITIS,CONNECTICUT,CASES,1927-12-17 00:00:00,1928-05-19 00:00:00,14,6.0,5.999999999999999,6.0,10.666666666666666,-0.4305743688486048,-0.18164062500000044
7681,POLIOMYELITIS,CONNECTICUT,CASES,1928-03-24 00:00:00,1929-04-20 00:00:00,48,69.0,26.115942028985508,26.0,52.88510817055241,0.24933828457959695,-0.005128451521239086
7682,POLIOMYELITIS,CONNECTICUT,CASES,1929-04-20 00:00:00,1929-10-26 00:00:00,19,15.0,17.2,18.0,46.29333333333334,-0.5155437847516181,0.043633797171313216
7683,POLIOMYELITIS,CONNECTICUT,CASES,1929-08-31 00:00:00,1930-03-01 00:00:00,18,11.0,9.545454545454547,8.0,47.88429752066115,0.5038029218010283,-0.39900184793548643
7684,POLIOMYELITIS,CONNECTICUT,CASES,1930-01-04 00:00:00,1930-05-17 00:00:00,11,3.0,11.666666666666666,10.0,29.555555555555557,0.4310415657281528,-1.5
7685,POLIOMYELITIS,CONNECTICUT,CASES,1930-03-22 00:00:00,1931-04-11 00:00:00,47,72.0,26.875,28.0,29.72048611111111,-1.3237275700081708,1.9009489659019208
7686,POLIOMYELITIS,CONNECTICUT,CASES,1932-03-19 00:00:00,1932-09-03 00:00:00,16,19.0,16.421052631578945,15.0,30.349030470914123,-0.30088042032361306,-0.23364492521514846
7687,POLIOMYELITIS,CONNECTICUT,CASES,1932-07-09 00:00:00,1933-04-22 00:00:00,33,16.0,9.1875,8.0,35.02734375,0.7288906157126327,0.3491285451211903
7688,POLIOMYELITIS,CONNECTICUT,CASES,1934-02-24 00:00:00,1934-12-22 00:00:00,35,13.0,24.692307692307693,27.0,28.366863905325445,-1.255148625634881,0.8446569371497432
7689,POLIOMYELITIS,CONNECTICUT,CASES,1935-01-19 00:00:00,1935-06-15 00:00:00,13,3.0,12.0,11.0,4.666666666666666,0.5951700641394976,-1.4999999999999993
7690,POLIOMYELITIS,CONNECTICUT,CASES,1935-04-20 00:00:00,1936-03-07 00:00:00,38,407.0,21.002457002457,20.0,20.32677528992025,0.6973383377667393,2.497731862933114
7691,POLIOMYELITIS,CONNECTICUT,CASES,1936-01-11 00:00:00,1936-06-13 00:00:00,14,2.0,8.0,7.0,1.0,0.0,-2.0
7692,POLIOMYELITIS,CONNECTICUT,CASES,1936-04-18 00:00:00,1937-03-13 00:00:00,39,15.0,22.266666666666666,23.0,30.995555555555555,-0.08662743842635012,-1.0845890455178306
7693,POLIOMYELITIS,CONNECTICUT,CASES,1937-05-01 00:00:00,1938-04-09 00:00:00,41,113.0,20.327433628318587,20.0,20.821990758869134,-0.32060867755941275,3.6458236628583736
7694,POLIOMYELITIS,CONNECTICUT,CASES,1938-02-12 00:00:00,1939-01-07 00:00:00,39,23.0,28.95652173913043,30.0,45.25897920604915,-0.5993450008796867,0.9538281648140536
7695,POLIOMYELITIS,CONNECTICUT,CASES,1940-03-02 00:00:00,1940-12-21 00:00:00,34,15.5,25.677419354838708,24.0,22.799167533818935,0.75472967766868,0.6328260313914389
7696,POLIOMYELITIS,CONNECTICUT,CASES,1940-10-26 00:00:00,1941-05-03 00:00:00,19,3.0,9.333333333333332,10.0,16.88888888888889,-0.23906314692954395,-1.5000000000000009
7697,POLIOMYELITIS,CONNECTICUT,CASES,1942-04-11 00:00:00,1943-03-27 00:00:00,42,42.5,22.294117647058826,22.0,16.725259515570933,-0.3377266328456726,1.5320547872933181
7698,POLIOMYELITIS,CONNECTICUT,CASES,1945-03-03 00:00:00,1946-02-09 00:00:00,41,214.5,27.35198135198135,27.0,37.505479757228,0.4295716923685945,0.8732738395019952
7699,POLIOMYELITIS,CONNECTICUT,CASES,1945-12-15 00:00:00,1946-06-01 00:00:00,16,10.2,8.725490196078432,8.0,18.081507112648982,-0.15391140058411826,-1.206422757828177
7700,POLIOMYELITIS,CONNECTICUT,CASES,1946-04-06 00:00:00,1947-03-22 00:00:00,42,122.5,25.29795918367347,27.0,49.52346522282382,0.18407030019639947,0.7816335697924135
7701,POLIOMYELITIS,CONNECTICUT,CASES,1947-03-08 00:00:00,1947-06-28 00:00:00,8,6.0,9.666666666666668,8.0,24.888888888888893,-0.34153361829210555,-0.8273676658163267
7702,POLIOMYELITIS,CONNECTICUT,CASES,1947-05-03 00:00:00,1948-03-06 00:00:00,36,135.5,18.69372693726937,19.0,24.08700861916368,-0.3121933746727933,5.7699877804975035
7703,POLIOMYELITIS,CONNECTICUT,CASES,1948-01-10 00:00:00,1948-06-05 00:00:00,13,1.5,8.666666666666666,9.0,0.2222222222222222,-0.7071067811865438,-1.5000000000000036
7704,POLIOMYELITIS,CONNECTICUT,CASES,1948-04-10 00:00:00,1949-03-12 00:00:00,40,134.83333333333334,24.2253811289658,22.0,64.3529940347984,1.0983872169921105,0.7170169425820667
7705,POLIOMYELITIS,CONNECTICUT,CASES,1949-01-15 00:00:00,1949-06-18 00:00:00,14,28.0,11.238095238095239,12.0,37.27664399092971,-0.10470599046839794,-0.927854251839419
7706,POLIOMYELITIS,CONNECTICUT,CASES,1949-04-23 00:00:00,1950-05-20 00:00:00,48,685.3888888888889,21.740941882143147,21.0,52.04231581870224,1.2404336318718194,4.023664876616609
7707,POLIOMYELITIS,CONNECTICUT,CASES,1951-04-14 00:00:00,1952-05-10 00:00:00,48,319.5,22.630672926447573,21.0,74.45827669896968,1.2021380968775266,3.058504267077212
7708,POLIOMYELITIS,CONNECTICUT,CASES,1952-03-15 00:00:00,1953-04-04 00:00:00,47,426.0,25.859937402190923,25.0,54.983512359148804,0.706841016125761,3.669817695878039
7709,POLIOMYELITIS,CONNECTICUT,CASES,1953-02-07 00:00:00,1954-02-20 00:00:00,46,392.0,29.689625850340136,30.0,76.14941618654262,-0.3915260166842618,1.7028505099241773
7710,POLIOMYELITIS,CONNECTICUT,CASES,1953-12-26 00:00:00,1954-05-29 00:00:00,14,38.0,10.614035087719298,10.0,39.50892582333025,0.09981215089284505,-0.8780466529220403
7711,POLIOMYELITIS,CONNECTICUT,CASES,1954-04-03 00:00:00,1955-03-12 00:00:00,41,460.81944444444446,24.728291991922603,25.0,61.57532030221472,-0.21034784694466427,0.5560594733584323
7712,POLIOMYELITIS,CONNECTICUT,CASES,1955-01-15 00:00:00,1956-02-25 00:00:00,50,737.7500000000001,32.60352422907489,33.0,65.09142325133321,-0.5281471037008151,2.6677546371711047
7713,POLIOMYELITIS,CONNECTICUT,CASES,1955-12-31 00:00:00,1956-07-21 00:00:00,21,65.5,13.513994910941474,13.0,63.455911012696724,0.14324469249403615,-0.9380910694969957
7714,POLIOMYELITIS,CONNECTICUT,CASES,1956-05-26 00:00:00,1957-05-04 00:00:00,41,115.0,19.469565217391306,16.0,129.54037807183366,0.8217579128152842,0.0731300118305529
7715,POLIOMYELITIS,CONNECTICUT,CASES,1957-03-09 00:00:00,1958-03-29 00:00:00,47,78.5,26.50955414012739,25.0,194.16073674388414,0.1875246952077563,-0.6351308171794385
7716,POLIOMYELITIS,CONNECTICUT,CASES,1958-02-01 00:00:00,1959-02-28 00:00:00,48,90.5,29.29834254143646,31.0,180.07121272244436,-0.25660738475116224,-0.37269640529681203
7717,POLIOMYELITIS,CONNECTICUT,CASES,1961-03-04 00:00:00,1962-03-31 00:00:00,48,61.0,27.934426229508198,27.0,253.14324106423007,0.012225944886383145,-1.077768687621349
7718,COVID-19,UT,HOSPITALIZATIONS,2021-04-03 00:00:00,2022-01-01 00:00:00,31,14938.0,23.755255054224126,25.0,100.81893241921566,-0.51071839922959,-0.5397828943493725
7719,COVID-19,UT,HOSPITALIZATIONS,2021-11-06 00:00:00,2022-05-21 00:00:00,20,12486.0,10.271103636072398,11.0,38.56489782091101,0.4723137904189098,0.310998994008008
7720,COVID-19,UT,HOSPITALIZATIONS,2022-03-26 00:00:00,2022-11-12 00:00:00,25,6836.0,17.580163838502045,17.0,64.77136779059406,0.03392714451600603,-0.5309633881727094
7721,COVID-19,UT,HOSPITALIZATIONS,2022-09-17 00:00:00,2023-08-12 00:00:00,39,6841.0,18.147639234030112,16.0,134.14016728162983,0.5584462779586713,-0.44017783009412437
7722,COVID-19,UT,HOSPITALIZATIONS,2023-06-17 00:00:00,2024-06-22 00:00:00,45,5693.0,24.562269453715086,25.0,128.17269901258706,0.11492731236243614,-0.2246875768710277
7723,COVID-19,UT,HOSPITALIZATIONS,2024-04-27 00:00:00,2024-11-30 00:00:00,23,1659.0,16.710066305003014,17.0,63.14981428131793,-0.09457502856713663,-0.5815168024640669
7724,COVID-19,UT,HOSPITALIZATIONS,2024-10-05 00:00:00,2025-05-31 00:00:00,26,1438.0,14.41655076495132,13.0,57.50729213615728,0.15162022948071036,-0.7682991924003759
7725,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2013-12-07 00:00:00,2014-04-19 00:00:00,11,73.07596999999998,9.873267368192307,10.0,31.300322734768205,-0.1344633014434059,-1.0447999958510823
7726,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2014-02-22 00:00:00,2014-10-04 00:00:00,24,190.02271,17.71535923258857,18.0,77.12413669080757,-0.2342548994250564,-0.8756605798761865
7727,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2014-08-09 00:00:00,2015-08-29 00:00:00,47,333.14782,22.957088748171913,22.0,181.70288390227267,0.4146304144957498,-0.5605921989870506
7728,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2016-07-30 00:00:00,2017-04-22 00:00:00,30,219.32810000000003,19.659571618958083,20.0,90.54969842583341,-0.08981039342854835,-0.5414888828664965
7729,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2017-02-25 00:00:00,2017-09-16 00:00:00,21,117.3142,14.115315792973055,13.0,74.07281375311614,0.0987530203683753,-1.1667834611529442
7730,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2017-08-26 00:00:00,2018-08-25 00:00:00,44,365.9755100000001,25.36023465067376,24.0,162.76709772942198,0.18659884207255606,-0.6618789854089195
7731,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2019-07-13 00:00:00,2020-07-18 00:00:00,45,368.20567000000017,26.807918411468247,28.0,167.8511320530394,-0.13807970856081273,-0.630099403963186
7732,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2020-05-23 00:00:00,2021-03-27 00:00:00,36,228.03557,23.324318263155174,25.0,142.9718149940304,-0.16891953429633916,-0.9309790361967019
7733,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2021-01-30 00:00:00,2021-07-10 00:00:00,15,113.56693,11.575993733387001,11.0,41.965865750559786,-0.0034132914533015406,-1.1033231547598372
7734,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2021-05-15 00:00:00,2022-04-02 00:00:00,38,382.50105,24.918634785446997,26.0,142.8530784137989,-0.18943066958331808,-0.8441044321164806
7735,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2022-02-05 00:00:00,2022-09-17 00:00:00,24,287.11028000000005,16.007035415102518,15.0,77.28715185288252,0.11083882486091977,-0.9500278776542643
7736,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2022-07-23 00:00:00,2022-11-19 00:00:00,9,119.3212,8.009513900296007,7.0,27.07596914651583,0.2371715043615313,-1.110568915044837
7737,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2022-09-24 00:00:00,2023-04-22 00:00:00,22,142.66193,12.402140851452101,11.0,68.60316563042032,0.4631752875802945,-0.7025237439853296
7738,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2023-02-25 00:00:00,2023-09-09 00:00:00,20,99.60882,14.514897174768256,15.0,65.90103947854551,-0.0940653069121743,-1.0479116820454677
7739,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2023-07-15 00:00:00,2024-03-16 00:00:00,27,182.66981,17.62409973492609,17.0,85.5446310557915,0.06523006490050968,-0.7781172497592288
7740,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2024-01-20 00:00:00,2024-06-15 00:00:00,13,85.94156999999998,10.062355039592594,10.0,39.639276501486734,0.09818557562921869,-1.1398048931846816
7741,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2024-04-20 00:00:00,2024-09-28 00:00:00,15,72.55637999999999,10.36237722995552,10.0,44.550217020415985,0.27281465385749404,-1.0008056952151738
7742,ILI,PUERTO RICO,PERCENT_UNWEIGHTED,2024-08-03 00:00:00,2025-05-24 00:00:00,34,170.94304,22.544857515111467,24.0,101.5038010847679,-0.4320224225541087,-0.578450446247146
7743,SCARLET FEVER,NORTH DAKOTA,CASES,1928-06-02 00:00:00,1928-09-22 00:00:00,8,318.0,7.871069182389935,7.0,24.734949171314423,0.11830612562810683,-1.1275447778597762
7744,SCARLET FEVER,NORTH DAKOTA,CASES,1928-07-28 00:00:00,1929-01-12 00:00:00,16,615.0,13.769105691056911,15.0,45.826362614845664,-0.35073924811850954,-0.8771689768967152
7745,SCARLET FEVER,NORTH DAKOTA,CASES,1928-11-17 00:00:00,1929-09-21 00:00:00,36,1188.5,16.529659234328992,15.0,102.67318427596965,0.48882301447802184,-0.20282491595566787
7746,SCARLET FEVER,NORTH DAKOTA,CASES,1931-07-25 00:00:00,1932-02-06 00:00:00,20,307.0,18.736156351791532,20.0,40.168171545586695,-0.6472259980459293,0.06719097570003907
7747,SCARLET FEVER,NORTH DAKOTA,CASES,1931-12-12 00:00:00,1932-09-10 00:00:00,31,489.0,13.261758691206545,12.0,87.62064394177007,0.7133118774329562,0.061635929555031055
7748,SCARLET FEVER,NORTH DAKOTA,CASES,1932-07-16 00:00:00,1933-08-12 00:00:00,48,430.5,29.14750290360046,29.0,132.49508377612398,-0.1863297352046696,-0.16607874584885263
7749,SCARLET FEVER,NORTH DAKOTA,CASES,1933-06-17 00:00:00,1934-02-10 00:00:00,26,601.5,23.881961762261014,24.0,56.84890986719956,-0.8616090589866462,0.6367581065658596
7750,SCARLET FEVER,NORTH DAKOTA,CASES,1933-12-16 00:00:00,1934-09-01 00:00:00,29,947.0,14.885955649419218,15.0,72.563551436259,0.31140154641791873,-0.30947146387996316
7751,SCARLET FEVER,NORTH DAKOTA,CASES,1935-07-27 00:00:00,1936-09-12 00:00:00,51,2249.0,28.897287683414856,29.0,119.5932741017647,0.0005954967384491771,-0.26111918049323846
7752,SCARLET FEVER,NORTH DAKOTA,CASES,1936-07-18 00:00:00,1937-02-20 00:00:00,23,955.0,20.99476439790576,21.0,45.701543269098984,-0.5918110416860192,0.2803935690526309
7753,SCARLET FEVER,NORTH DAKOTA,CASES,1936-12-26 00:00:00,1937-09-25 00:00:00,31,1011.0,12.508407517309596,10.0,85.89582446696625,0.6915339549293605,-0.21520339669709587
7754,SCARLET FEVER,NORTH DAKOTA,CASES,1937-07-31 00:00:00,1938-01-29 00:00:00,18,560.0,16.666071428571428,16.0,36.19384885204082,-0.4832230138256652,-0.009117468069482992
7755,SCARLET FEVER,NORTH DAKOTA,CASES,1937-12-04 00:00:00,1938-05-07 00:00:00,14,626.5,10.640063846767758,10.0,43.91434061842958,0.1006248444492317,-1.0683717966443866
7756,SCARLET FEVER,NORTH DAKOTA,CASES,1938-03-12 00:00:00,1938-09-17 00:00:00,19,446.0,9.818385650224213,9.0,46.43114178849364,0.6971047567996767,-0.2025078495954542
7757,SCARLET FEVER,NORTH DAKOTA,CASES,1938-07-23 00:00:00,1939-08-12 00:00:00,47,684.0,24.143274853801167,23.0,155.8098816729934,0.3111199196793174,-0.3901664702994774
7758,SCARLET FEVER,NORTH DAKOTA,CASES,1939-06-17 00:00:00,1940-02-17 00:00:00,27,604.0,24.008278145695368,25.0,57.36251425376079,-0.7382110514861495,0.2877581699704699
7759,SCARLET FEVER,NORTH DAKOTA,CASES,1939-12-23 00:00:00,1940-09-21 00:00:00,31,498.0,11.106425702811247,9.0,81.02281011596588,1.143626309611984,0.7485377844204995
7760,SCARLET FEVER,NORTH DAKOTA,CASES,1940-07-27 00:00:00,1941-02-15 00:00:00,21,236.5,18.158562367864693,20.0,61.53299751038086,-0.3774173034095817,-0.6916358236886446
7761,SCARLET FEVER,NORTH DAKOTA,CASES,1940-12-21 00:00:00,1941-08-30 00:00:00,28,208.5,10.290167865707437,9.0,53.687984863907445,1.1263426253054114,1.5884107549014388
7762,SCARLET FEVER,NORTH DAKOTA,CASES,1942-08-01 00:00:00,1943-08-14 00:00:00,46,341.0,24.750733137829915,24.0,127.00238216045615,0.18777631330625955,-0.1924794355395254
7763,SCARLET FEVER,NORTH DAKOTA,CASES,1944-07-29 00:00:00,1945-09-08 00:00:00,50,860.5,32.02498547356189,32.0,124.86573249543106,-0.12991844872329422,-0.03903303630366617
7764,SCARLET FEVER,NORTH DAKOTA,CASES,1945-07-14 00:00:00,1945-12-29 00:00:00,16,175.0,13.571428571428571,15.0,50.164897959183676,-0.26102604790328826,-0.9948626846788868
7765,SCARLET FEVER,NORTH DAKOTA,CASES,1945-11-03 00:00:00,1946-03-16 00:00:00,11,173.0,9.99421965317919,10.0,32.919041732099295,-0.06862237840021929,-1.0287693085530163
7766,SCARLET FEVER,NORTH DAKOTA,CASES,1946-01-19 00:00:00,1946-09-14 00:00:00,26,204.0,10.671568627450979,10.0,54.38723087274125,0.7933470070160737,0.6083446056480648
7767,SCARLET FEVER,NORTH DAKOTA,CASES,1946-07-20 00:00:00,1947-08-16 00:00:00,48,266.5,31.05253283302063,33.0,118.91281253410021,-0.3497416438250982,0.16836354669897702
7768,SCARLET FEVER,NORTH DAKOTA,CASES,1947-06-21 00:00:00,1948-03-27 00:00:00,32,203.5,24.08599508599508,24.0,87.03683088941072,-0.27493138610808093,-0.7090347789813354
7769,SCARLET FEVER,NORTH DAKOTA,CASES,1948-01-31 00:00:00,1948-09-11 00:00:00,24,116.5,11.756795422031473,10.0,72.40437084655987,0.680330550531558,-0.5658832816012067
7770,SCARLET FEVER,NORTH DAKOTA,CASES,1948-07-17 00:00:00,1949-08-27 00:00:00,50,340.5,26.432207537934406,26.0,128.06429796573858,0.29014082336112024,0.21339589498439837
7771,SCARLET FEVER,NORTH DAKOTA,CASES,1949-07-02 00:00:00,1949-10-29 00:00:00,9,29.66666666666667,7.999999999999999,9.0,23.98876404494382,0.043607684501907044,-0.9775269978994019
7772,SCARLET FEVER,NORTH DAKOTA,CASES,1949-09-03 00:00:00,1950-02-25 00:00:00,17,100.5,13.854063018242122,14.0,43.27555148524927,-0.1334891104109128,-0.34310522267862353
7773,SCARLET FEVER,NORTH DAKOTA,CASES,1949-12-31 00:00:00,1950-04-29 00:00:00,9,74.0,10.71171171171171,10.0,21.723196169142113,-0.1998409513409825,-0.8780034336593805
7774,SCARLET FEVER,NORTH DAKOTA,CASES,1950-03-04 00:00:00,1950-11-04 00:00:00,27,110.0,12.109090909090911,10.0,83.47597796143252,0.6908739663843207,-0.3608461010465951
7775,SCARLET FEVER,NORTH DAKOTA,CASES,1950-09-09 00:00:00,1951-03-10 00:00:00,18,72.0,15.902777777777775,16.0,42.9488811728395,-0.43842722201633444,-0.40132502383705626
7776,SCARLET FEVER,NORTH DAKOTA,CASES,1951-01-13 00:00:00,1951-05-12 00:00:00,9,61.0,8.049180327868852,8.0,26.7024993281376,0.03325056515998543,-1.199771743749369
7777,SCARLET FEVER,NORTH DAKOTA,CASES,1951-03-17 00:00:00,1951-07-07 00:00:00,8,52.0,7.480769230769231,7.0,25.095784023668642,0.13923561379121316,-1.0530651656635401
7778,SCARLET FEVER,NORTH DAKOTA,CASES,1951-05-12 00:00:00,1951-10-20 00:00:00,15,72.0,10.93287037037037,11.0,42.12743805727023,0.1538087375785301,-0.795235886039253
7779,SCARLET FEVER,NORTH DAKOTA,CASES,1951-08-25 00:00:00,1952-01-05 00:00:00,11,37.79428989751098,8.999522213828682,8.0,31.683756978866505,0.2341956805423432,-0.9087797467615246
7780,SCARLET FEVER,NORTH DAKOTA,CASES,1965-01-09 00:00:00,1965-08-21 00:00:00,24,4569.5,12.856767698872963,11.0,71.66467982468811,0.5520842423695106,-0.5009928757011535
