unique_id,disease,location,event,start_date,end_date,duration,total,PE
10176,DIPHTHERIA,MISSISSIPPI,CASES,1940-02-03 00:00:00,1940-07-27 00:00:00,17,115.0,0.9776902310822042
10177,DIPHTHERIA,MISSISSIPPI,CASES,1940-06-01 00:00:00,1941-04-19 00:00:00,38,297.0,0.9718397302026618
10178,DIPHTHERIA,MISSISSIPPI,CASES,1941-02-22 00:00:00,1941-07-12 00:00:00,12,77.0,0.8588396549716725
10179,DIPHTHERIA,MISSISSIPPI,CASES,1941-05-17 00:00:00,1942-02-28 00:00:00,33,382.0,0.9658495324104206
10180,DIPHTHERIA,MISSISSIPPI,CASES,1942-01-03 00:00:00,1942-07-18 00:00:00,20,240.0,0.977777592259756
10181,DIPHTHERIA,MISSISSIPPI,CASES,1942-05-23 00:00:00,1943-05-08 00:00:00,42,364.0,0.9251049539522913
10182,DIPHTHERIA,MISSISSIPPI,CASES,1943-03-13 00:00:00,1943-07-24 00:00:00,11,62.0,0.96270443439647
10183,DIPHTHERIA,MISSISSIPPI,CASES,1943-05-29 00:00:00,1944-03-04 00:00:00,32,221.0,0.9586683043762949
10184,DIPHTHERIA,MISSISSIPPI,CASES,1944-01-08 00:00:00,1944-05-20 00:00:00,11,84.0,0.8929610521975835
10185,DIPHTHERIA,MISSISSIPPI,CASES,1944-03-25 00:00:00,1944-07-15 00:00:00,8,60.0,0.8635571681993488
10186,DIPHTHERIA,MISSISSIPPI,CASES,1944-05-20 00:00:00,1945-06-16 00:00:00,48,570.0,0.9453038718101969
10187,DIPHTHERIA,MISSISSIPPI,CASES,1945-04-21 00:00:00,1946-03-23 00:00:00,40,700.0,0.9578539565759634
10188,DIPHTHERIA,MISSISSIPPI,CASES,1946-01-26 00:00:00,1946-08-03 00:00:00,19,156.5,0.9870271094132723
10189,DIPHTHERIA,MISSISSIPPI,CASES,1946-06-08 00:00:00,1947-06-07 00:00:00,44,408.0,0.9938539638955118
10190,DIPHTHERIA,MISSISSIPPI,CASES,1947-05-31 00:00:00,1948-05-01 00:00:00,40,317.5,0.990158156126014
10191,DIPHTHERIA,MISSISSIPPI,CASES,1948-03-06 00:00:00,1948-07-31 00:00:00,13,57.0,0.9385516216060534
10192,DIPHTHERIA,MISSISSIPPI,CASES,1948-06-05 00:00:00,1949-01-15 00:00:00,24,197.0,0.9191127882214315
10193,DIPHTHERIA,MISSISSIPPI,CASES,1948-11-20 00:00:00,1949-07-02 00:00:00,24,150.0,0.9585455037025492
10194,DIPHTHERIA,MISSISSIPPI,CASES,1949-05-07 00:00:00,1950-02-11 00:00:00,32,330.5,0.9274817909849448
10195,DIPHTHERIA,MISSISSIPPI,CASES,1949-12-17 00:00:00,1950-07-15 00:00:00,22,144.5,0.9665859482843117
10196,DIPHTHERIA,MISSISSIPPI,CASES,1950-05-20 00:00:00,1950-10-14 00:00:00,13,92.0,0.9247594771939368
10197,DIPHTHERIA,MISSISSIPPI,CASES,1950-08-19 00:00:00,1951-02-10 00:00:00,17,125.0,0.955336232595348
10198,DIPHTHERIA,MISSISSIPPI,CASES,1950-12-16 00:00:00,1951-06-02 00:00:00,16,66.5,0.9447218369405218
10199,DIPHTHERIA,MISSISSIPPI,CASES,1951-04-07 00:00:00,1951-08-11 00:00:00,10,30.5,0.873091578283522
10200,DIPHTHERIA,MISSISSIPPI,CASES,1951-06-16 00:00:00,1951-11-17 00:00:00,14,64.0,0.9409256218900506
10201,DIPHTHERIA,MISSISSIPPI,CASES,1951-09-22 00:00:00,1952-03-29 00:00:00,19,81.5,0.8599017300717372
10202,DIPHTHERIA,MISSISSIPPI,CASES,1952-02-02 00:00:00,1952-05-24 00:00:00,8,30.0,0.7182172900430885
10203,DIPHTHERIA,MISSISSIPPI,CASES,1952-03-29 00:00:00,1952-10-18 00:00:00,21,52.0,0.7367998629835282
10204,DIPHTHERIA,MISSISSIPPI,CASES,1952-08-23 00:00:00,1953-01-10 00:00:00,12,38.0,0.8795983803908172
10205,DIPHTHERIA,MISSISSIPPI,CASES,1952-11-15 00:00:00,1953-03-28 00:00:00,11,35.5,0.873691549534701
10206,DIPHTHERIA,MISSISSIPPI,CASES,1953-01-31 00:00:00,1953-06-20 00:00:00,12,37.5,0.8032183672741341
10207,DIPHTHERIA,MISSISSIPPI,CASES,1953-04-25 00:00:00,1953-09-05 00:00:00,11,35.5,0.8259191280369925
10208,DIPHTHERIA,MISSISSIPPI,CASES,1953-07-11 00:00:00,1954-01-16 00:00:00,19,54.5,0.8671957652929936
10209,DIPHTHERIA,MISSISSIPPI,CASES,1954-01-09 00:00:00,1954-06-26 00:00:00,16,54.5,0.8259513983541359
10210,DIPHTHERIA,MISSISSIPPI,CASES,1954-05-01 00:00:00,1954-09-25 00:00:00,13,38.785714285714285,0.7091809721940125
10211,DIPHTHERIA,MISSISSIPPI,CASES,1954-07-31 00:00:00,1954-12-11 00:00:00,11,43.5,0.7110458096199457
10212,DIPHTHERIA,MISSISSIPPI,CASES,1954-10-16 00:00:00,1955-02-12 00:00:00,9,37.0,0.41055842170362483
10213,DIPHTHERIA,MISSISSIPPI,CASES,1954-12-18 00:00:00,1955-08-13 00:00:00,26,48.0,0.3995491215397068
10214,DIPHTHERIA,MISSISSIPPI,CASES,1955-06-18 00:00:00,1956-03-17 00:00:00,31,70.0,0.6909636067741637
10215,DIPHTHERIA,MISSISSIPPI,CASES,1956-01-21 00:00:00,1956-06-09 00:00:00,12,35.0,0.7887003205245375
10216,DIPHTHERIA,MISSISSIPPI,CASES,1956-04-14 00:00:00,1956-09-15 00:00:00,14,35.5,0.6517191721347433
10217,DIPHTHERIA,MISSISSIPPI,CASES,1956-07-21 00:00:00,1957-01-12 00:00:00,17,46.5,0.5447748952589526
10218,DIPHTHERIA,MISSISSIPPI,CASES,1956-11-17 00:00:00,1957-04-20 00:00:00,14,35.833333333333336,0.6517191721347433
10219,DIPHTHERIA,MISSISSIPPI,CASES,1957-02-23 00:00:00,1957-08-03 00:00:00,15,27.0,0.205189080183032
10220,DIPHTHERIA,MISSISSIPPI,CASES,1957-06-08 00:00:00,1958-05-03 00:00:00,39,77.0,0.6903050743798919
10221,DIPHTHERIA,MISSISSIPPI,CASES,1958-03-08 00:00:00,1958-12-20 00:00:00,33,66.0,0.6688290071926185
10222,DIPHTHERIA,MISSISSIPPI,CASES,1958-10-25 00:00:00,1959-04-11 00:00:00,16,65.8,0.8548209790489201
10223,DIPHTHERIA,MISSISSIPPI,CASES,1959-02-14 00:00:00,1959-09-05 00:00:00,21,63.0,0.6417124545715399
10224,DIPHTHERIA,MISSISSIPPI,CASES,1959-07-11 00:00:00,1960-01-09 00:00:00,18,39.16666666666667,0.5431376498342738
10225,DIPHTHERIA,MISSISSIPPI,CASES,1959-11-14 00:00:00,1960-04-23 00:00:00,15,36.5,0.5758699535309395
10226,DIPHTHERIA,MISSISSIPPI,CASES,1960-02-27 00:00:00,1960-10-01 00:00:00,23,56.25,0.636070658766395
10227,DIPHTHERIA,MISSISSIPPI,CASES,1960-08-06 00:00:00,1961-01-28 00:00:00,17,44.87037037037037,0.4993697520225658
10228,DIPHTHERIA,MISSISSIPPI,CASES,1960-12-03 00:00:00,1962-01-20 00:00:00,51,116.0,0.40007648370241333
10229,DIPHTHERIA,MISSISSIPPI,CASES,1969-05-10 00:00:00,1970-02-14 00:00:00,32,47.2,0.19851883957668956
10230,COVID-19,ISRAEL,CASES,2020-04-25 00:00:00,2020-12-19 00:00:00,26,359349.0,0.6673139396012231
10231,COVID-19,ISRAEL,CASES,2020-10-24 00:00:00,2021-06-26 00:00:00,27,538111.0,0.7226490068265279
10232,COVID-19,ISRAEL,CASES,2021-05-01 00:00:00,2021-12-11 00:00:00,24,512916.0,0.7335989379782505
10233,COVID-19,ISRAEL,CASES,2021-10-16 00:00:00,2022-06-18 00:00:00,27,2923038.0,0.7976818967940343
10234,COVID-19,ISRAEL,CASES,2022-04-23 00:00:00,2022-11-12 00:00:00,21,666787.0,0.887349117279146
10235,COVID-19,ISRAEL,CASES,2022-09-17 00:00:00,2023-10-07 00:00:00,47,240080.0,0.6116966745326241
10236,ILI,INDIANA,PERCENT_UNWEIGHTED,2011-07-09 00:00:00,2012-08-04 00:00:00,48,51.348034,0.9705187136634618
10237,ILI,INDIANA,PERCENT_UNWEIGHTED,2014-07-05 00:00:00,2015-08-22 00:00:00,51,83.55982900000001,0.9561772081145161
10238,ILI,INDIANA,PERCENT_UNWEIGHTED,2015-06-27 00:00:00,2016-02-13 00:00:00,25,36.490078,0.9336673647096605
10239,ILI,INDIANA,PERCENT_UNWEIGHTED,2015-12-19 00:00:00,2016-08-13 00:00:00,26,52.099838,0.964905012219653
10240,ILI,INDIANA,PERCENT_UNWEIGHTED,2016-06-18 00:00:00,2016-10-29 00:00:00,11,14.827222999999998,0.9337984064759882
10241,ILI,INDIANA,PERCENT_UNWEIGHTED,2016-09-03 00:00:00,2017-07-29 00:00:00,39,78.59676160000001,0.9086989537647497
10242,ILI,INDIANA,PERCENT_UNWEIGHTED,2019-07-20 00:00:00,2020-06-13 00:00:00,39,96.88079,0.9382515537707609
10243,ILI,INDIANA,PERCENT_UNWEIGHTED,2020-04-18 00:00:00,2020-11-28 00:00:00,24,40.808603,0.9712685934755736
10244,ILI,INDIANA,PERCENT_UNWEIGHTED,2020-10-03 00:00:00,2021-04-03 00:00:00,18,28.760235999999995,0.7990256720302223
10245,ILI,INDIANA,PERCENT_UNWEIGHTED,2021-02-06 00:00:00,2021-07-17 00:00:00,15,21.468054,0.9651663602616731
10246,ILI,INDIANA,PERCENT_UNWEIGHTED,2021-05-22 00:00:00,2021-11-20 00:00:00,18,38.854998,0.8450793583855586
10247,ILI,INDIANA,PERCENT_UNWEIGHTED,2021-09-25 00:00:00,2022-04-02 00:00:00,19,50.07758000000001,0.8172595888900406
10248,ILI,INDIANA,PERCENT_UNWEIGHTED,2022-02-05 00:00:00,2022-08-06 00:00:00,18,34.331361,0.9556457132279714
10249,ILI,INDIANA,PERCENT_UNWEIGHTED,2023-06-17 00:00:00,2024-08-03 00:00:00,51,117.2284,0.9058249692103044
10250,ILI,INDIANA,PERCENT_UNWEIGHTED,2024-06-08 00:00:00,2025-05-31 00:00:00,43,126.940168,0.8157787870844807
10251,COVID-19,BOSNIA AND HERZEGOVINA,CASES,2020-04-18 00:00:00,2021-02-27 00:00:00,37,130033.0,0.9317025380377467
10252,COVID-19,BOSNIA AND HERZEGOVINA,CASES,2021-01-02 00:00:00,2021-08-07 00:00:00,23,96776.0,0.7982546354435074
10253,COVID-19,BOSNIA AND HERZEGOVINA,CASES,2021-06-12 00:00:00,2021-12-25 00:00:00,20,82972.0,0.8754013377760403
10254,COVID-19,BOSNIA AND HERZEGOVINA,CASES,2021-10-30 00:00:00,2022-06-25 00:00:00,26,130455.0,0.846391076972672
10255,COVID-19,BOSNIA AND HERZEGOVINA,CASES,2022-04-30 00:00:00,2023-03-25 00:00:00,39,25216.0,0.8948956849117943
10256,COVID-19,BOSNIA AND HERZEGOVINA,CASES,2023-01-28 00:00:00,2023-12-02 00:00:00,36,3985.0,0.24469517772433702
10257,POLIOMYELITIS,CALIFORNIA,CASES,1928-03-10 00:00:00,1928-07-07 00:00:00,9,86.0,0.9400664543100068
10258,POLIOMYELITIS,CALIFORNIA,CASES,1928-05-12 00:00:00,1929-02-23 00:00:00,33,169.0,0.9861580037085929
10259,POLIOMYELITIS,CALIFORNIA,CASES,1928-12-29 00:00:00,1929-05-18 00:00:00,12,39.0,0.8459730436913387
10260,POLIOMYELITIS,CALIFORNIA,CASES,1929-03-23 00:00:00,1930-01-25 00:00:00,36,143.0,0.8883665103175568
10261,POLIOMYELITIS,CALIFORNIA,CASES,1929-11-30 00:00:00,1930-03-22 00:00:00,8,32.0,0.8019093486817523
10262,POLIOMYELITIS,CALIFORNIA,CASES,1930-01-25 00:00:00,1930-10-11 00:00:00,29,1327.0,0.9158796328322534
10263,POLIOMYELITIS,CALIFORNIA,CASES,1930-08-16 00:00:00,1931-05-09 00:00:00,30,1053.0,0.9766225170143792
10264,POLIOMYELITIS,CALIFORNIA,CASES,1931-03-14 00:00:00,1931-08-22 00:00:00,15,96.0,0.940374202931736
10265,POLIOMYELITIS,CALIFORNIA,CASES,1931-06-27 00:00:00,1932-02-20 00:00:00,26,150.0,0.991453225797672
10266,POLIOMYELITIS,CALIFORNIA,CASES,1931-12-26 00:00:00,1932-06-25 00:00:00,18,73.0,0.9820988001732525
10267,POLIOMYELITIS,CALIFORNIA,CASES,1932-04-30 00:00:00,1933-03-25 00:00:00,39,145.0,0.9747495238793237
10268,POLIOMYELITIS,CALIFORNIA,CASES,1933-01-28 00:00:00,1933-06-17 00:00:00,12,34.0,0.9303010398761724
10269,POLIOMYELITIS,CALIFORNIA,CASES,1933-04-22 00:00:00,1933-09-23 00:00:00,14,62.0,0.941696453371759
10270,POLIOMYELITIS,CALIFORNIA,CASES,1933-07-29 00:00:00,1934-01-27 00:00:00,18,110.0,0.9141618838839312
10271,POLIOMYELITIS,CALIFORNIA,CASES,1935-03-30 00:00:00,1936-03-14 00:00:00,42,678.0,0.9714715393120071
10272,POLIOMYELITIS,CALIFORNIA,CASES,1936-01-18 00:00:00,1936-05-09 00:00:00,8,46.0,0.9245387872348442
10273,POLIOMYELITIS,CALIFORNIA,CASES,1936-03-14 00:00:00,1937-03-27 00:00:00,46,365.0,0.9821988571082687
10274,POLIOMYELITIS,CALIFORNIA,CASES,1938-04-02 00:00:00,1938-12-24 00:00:00,30,99.0,0.9072195509899064
10275,POLIOMYELITIS,CALIFORNIA,CASES,1938-10-29 00:00:00,1939-04-01 00:00:00,14,20.5,0.9718244030577464
10276,POLIOMYELITIS,CALIFORNIA,CASES,1940-03-02 00:00:00,1941-03-01 00:00:00,44,423.5,0.9710723348326337
10277,POLIOMYELITIS,CALIFORNIA,CASES,1941-01-04 00:00:00,1941-04-26 00:00:00,8,23.0,0.7593172555290794
10278,POLIOMYELITIS,CALIFORNIA,CASES,1942-04-11 00:00:00,1943-04-17 00:00:00,45,358.5,0.9642315254093078
10279,POLIOMYELITIS,CALIFORNIA,CASES,1945-03-24 00:00:00,1946-05-04 00:00:00,50,976.0,0.9677132453243688
10280,POLIOMYELITIS,CALIFORNIA,CASES,1947-03-15 00:00:00,1947-09-13 00:00:00,18,461.0,0.9580888737799607
10281,POLIOMYELITIS,CALIFORNIA,CASES,1947-07-19 00:00:00,1948-03-13 00:00:00,26,486.0,0.9837745254370537
10282,POLIOMYELITIS,CALIFORNIA,CASES,1949-03-19 00:00:00,1950-04-29 00:00:00,50,2551.0,0.9917866084908399
10283,POLIOMYELITIS,CALIFORNIA,CASES,1951-03-17 00:00:00,1952-05-03 00:00:00,51,3377.0,0.9638937996201433
10284,POLIOMYELITIS,CALIFORNIA,CASES,1953-03-21 00:00:00,1954-05-01 00:00:00,50,4289.0,0.9549667429041052
10285,POLIOMYELITIS,CALIFORNIA,CASES,1954-03-06 00:00:00,1955-04-23 00:00:00,51,4606.0,0.9358154163031187
10286,POLIOMYELITIS,CALIFORNIA,CASES,1956-03-17 00:00:00,1957-04-06 00:00:00,47,1977.0,0.9857820838455648
10287,POLIOMYELITIS,CALIFORNIA,CASES,1958-02-15 00:00:00,1959-03-07 00:00:00,47,346.5,0.9988492495656077
10288,POLIOMYELITIS,CALIFORNIA,CASES,1960-04-02 00:00:00,1961-03-25 00:00:00,43,400.5,0.9817258557133569
10289,POLIOMYELITIS,CALIFORNIA,CASES,1961-01-28 00:00:00,1961-07-22 00:00:00,17,53.0,0.8441709037895507
10290,POLIOMYELITIS,CALIFORNIA,CASES,1961-05-27 00:00:00,1962-03-17 00:00:00,34,100.0,0.8640394864547704
10291,POLIOMYELITIS,CALIFORNIA,CASES,1962-01-20 00:00:00,1962-05-12 00:00:00,8,29.0,0.7113915944693856
10292,POLIOMYELITIS,CALIFORNIA,CASES,1962-03-17 00:00:00,1962-08-25 00:00:00,15,51.0,0.7795621808622176
10293,POLIOMYELITIS,CALIFORNIA,CASES,1962-06-30 00:00:00,1963-04-13 00:00:00,33,92.0,0.8726883351198054
10294,POLIOMYELITIS,CALIFORNIA,CASES,1963-02-16 00:00:00,1963-07-27 00:00:00,15,29.0,0.205189080183032
10295,POLIOMYELITIS,CALIFORNIA,CASES,1963-06-01 00:00:00,1964-04-18 00:00:00,38,51.8,0.3181022100697538
10296,POLIOMYELITIS,CALIFORNIA,CASES,1967-02-18 00:00:00,1968-01-20 00:00:00,40,66.39999999999999,0.3078858099330174
10297,COVID-19,KY,HOSPITALIZATIONS,2020-08-29 00:00:00,2021-07-17 00:00:00,38,76992.0,0.9056031522519854
10298,COVID-19,KY,HOSPITALIZATIONS,2021-05-22 00:00:00,2021-12-11 00:00:00,21,49376.0,0.7330454887944119
10299,COVID-19,KY,HOSPITALIZATIONS,2021-10-16 00:00:00,2022-05-28 00:00:00,24,38524.0,0.8711132558914495
10300,COVID-19,KY,HOSPITALIZATIONS,2022-04-02 00:00:00,2022-12-03 00:00:00,27,17809.0,0.900686624505046
10301,COVID-19,KY,HOSPITALIZATIONS,2022-10-08 00:00:00,2023-07-29 00:00:00,34,11871.0,0.8593294112048655
10302,COVID-19,KY,HOSPITALIZATIONS,2024-06-01 00:00:00,2024-11-02 00:00:00,14,821.0,0.835322293311753
10303,COVID-19,KY,HOSPITALIZATIONS,2024-09-07 00:00:00,2025-05-31 00:00:00,30,4960.0,0.8247217932590886
10304,SCARLET FEVER,MAINE,CASES,1928-07-14 00:00:00,1929-03-02 00:00:00,25,715.5,0.9578124929850239
10305,SCARLET FEVER,MAINE,CASES,1929-01-05 00:00:00,1929-08-31 00:00:00,26,845.0,0.9880478184995793
10306,SCARLET FEVER,MAINE,CASES,1930-08-09 00:00:00,1931-05-30 00:00:00,34,909.0,0.9879388380703354
10307,SCARLET FEVER,MAINE,CASES,1931-04-04 00:00:00,1931-10-03 00:00:00,18,427.5,0.9922346846492686
10308,SCARLET FEVER,MAINE,CASES,1931-08-08 00:00:00,1932-03-26 00:00:00,25,734.0,0.9469733977371525
10309,SCARLET FEVER,MAINE,CASES,1932-01-30 00:00:00,1932-09-24 00:00:00,26,693.0,0.9809425879815541
10310,SCARLET FEVER,MAINE,CASES,1932-07-30 00:00:00,1933-04-22 00:00:00,30,748.0,0.9611214420037566
10311,SCARLET FEVER,MAINE,CASES,1933-02-25 00:00:00,1933-09-30 00:00:00,23,411.0,0.960396419603471
10312,SCARLET FEVER,MAINE,CASES,1933-08-05 00:00:00,1934-01-13 00:00:00,15,176.0,0.8682812726410102
10313,SCARLET FEVER,MAINE,CASES,1933-11-18 00:00:00,1934-09-15 00:00:00,35,555.0,0.993965214922807
10314,SCARLET FEVER,MAINE,CASES,1934-07-21 00:00:00,1935-03-02 00:00:00,24,551.0,0.9801667511608102
10315,SCARLET FEVER,MAINE,CASES,1935-01-05 00:00:00,1935-06-08 00:00:00,14,344.0,0.985254752682827
10316,SCARLET FEVER,MAINE,CASES,1935-04-13 00:00:00,1935-09-21 00:00:00,15,236.0,0.9587564206678847
10317,SCARLET FEVER,MAINE,CASES,1935-07-27 00:00:00,1936-02-15 00:00:00,21,483.0,0.9648528731760168
10318,SCARLET FEVER,MAINE,CASES,1935-12-21 00:00:00,1936-09-26 00:00:00,32,542.0,0.9938995258030404
10319,SCARLET FEVER,MAINE,CASES,1936-08-01 00:00:00,1937-09-11 00:00:00,50,837.0,0.977212792416706
10320,SCARLET FEVER,MAINE,CASES,1937-07-17 00:00:00,1938-04-02 00:00:00,29,574.0,0.9588632780805356
10321,SCARLET FEVER,MAINE,CASES,1938-02-05 00:00:00,1938-10-01 00:00:00,26,427.0,0.98521588104408
10322,SCARLET FEVER,MAINE,CASES,1938-08-06 00:00:00,1939-07-08 00:00:00,40,612.0,0.985359409114934
10323,SCARLET FEVER,MAINE,CASES,1939-05-13 00:00:00,1939-10-07 00:00:00,13,216.0,0.9539625121297577
10324,SCARLET FEVER,MAINE,CASES,1939-08-12 00:00:00,1940-09-21 00:00:00,50,510.0,0.9844853235418601
10325,SCARLET FEVER,MAINE,CASES,1940-07-27 00:00:00,1941-03-01 00:00:00,23,180.0,0.9630632035569814
10326,SCARLET FEVER,MAINE,CASES,1941-01-04 00:00:00,1941-09-06 00:00:00,27,203.0,0.9703537297532551
10327,SCARLET FEVER,MAINE,CASES,1942-07-25 00:00:00,1943-03-20 00:00:00,26,308.0,0.9722808941793163
10328,SCARLET FEVER,MAINE,CASES,1943-01-23 00:00:00,1943-09-18 00:00:00,26,389.0,0.9747052432279621
10329,SCARLET FEVER,MAINE,CASES,1944-07-22 00:00:00,1945-03-24 00:00:00,27,1276.5,0.9641157682210614
10330,SCARLET FEVER,MAINE,CASES,1945-01-27 00:00:00,1945-09-15 00:00:00,25,1285.0,0.9637388966022946
10331,SCARLET FEVER,MAINE,CASES,1945-07-21 00:00:00,1946-08-24 00:00:00,49,1301.0,0.9729951663299987
10332,SCARLET FEVER,MAINE,CASES,1947-07-19 00:00:00,1948-02-21 00:00:00,23,389.0,0.9840615335475158
10333,SCARLET FEVER,MAINE,CASES,1947-12-27 00:00:00,1948-05-29 00:00:00,14,345.0,0.966473048732172
10334,SCARLET FEVER,MAINE,CASES,1948-04-03 00:00:00,1948-09-25 00:00:00,17,166.0,0.8546150732983299
10335,SCARLET FEVER,MAINE,CASES,1948-07-31 00:00:00,1949-03-05 00:00:00,23,448.0,0.9358940070364282
10336,SCARLET FEVER,MAINE,CASES,1949-01-08 00:00:00,1949-10-08 00:00:00,31,455.5,0.9984790735015733
10337,SCARLET FEVER,MAINE,CASES,1949-08-13 00:00:00,1950-09-30 00:00:00,51,356.5,0.9576034913765604
10338,SCARLET FEVER,MAINE,CASES,1950-08-05 00:00:00,1951-02-03 00:00:00,18,256.5,0.8937492640704446
10339,SCARLET FEVER,MAINE,CASES,1950-12-09 00:00:00,1951-04-21 00:00:00,11,296.0,0.9443342351289139
10340,SCARLET FEVER,MAINE,CASES,1951-02-24 00:00:00,1951-10-27 00:00:00,27,353.5,0.9339873657893027
10341,SCARLET FEVER,MAINE,CASES,1951-09-01 00:00:00,1952-01-26 00:00:00,13,92.47730600292827,0.7811489350710188
10342,SCARLET FEVER,MAINE,CASES,1965-01-23 00:00:00,1965-10-16 00:00:00,30,2907.0,0.9990151200695889
10343,MEASLES,OKLAHOMA,CASES,1928-10-06 00:00:00,1929-09-21 00:00:00,42,914.5,0.9585458058122799
10344,MEASLES,OKLAHOMA,CASES,1930-08-16 00:00:00,1931-04-25 00:00:00,28,720.0,0.9287225049080141
10345,MEASLES,OKLAHOMA,CASES,1931-02-28 00:00:00,1931-10-10 00:00:00,24,482.0,0.9695001838441647
10346,MEASLES,OKLAHOMA,CASES,1931-08-15 00:00:00,1932-04-30 00:00:00,29,656.5,0.879686699093036
10347,MEASLES,OKLAHOMA,CASES,1932-03-05 00:00:00,1932-11-05 00:00:00,27,728.5,0.9316343211244408
10348,MEASLES,OKLAHOMA,CASES,1932-09-10 00:00:00,1933-10-07 00:00:00,48,2019.5,0.9453038718101967
10349,MEASLES,OKLAHOMA,CASES,1935-09-07 00:00:00,1936-02-15 00:00:00,15,46.5,0.6110383905522615
10350,MEASLES,OKLAHOMA,CASES,1935-12-21 00:00:00,1936-09-05 00:00:00,29,330.5,0.9298183482845004
10351,MEASLES,OKLAHOMA,CASES,1936-07-11 00:00:00,1936-11-07 00:00:00,9,60.5,0.8423415361816293
10352,MEASLES,OKLAHOMA,CASES,1936-09-12 00:00:00,1937-10-30 00:00:00,51,1106.0,0.9643440859478276
10353,MEASLES,OKLAHOMA,CASES,1939-09-30 00:00:00,1940-02-24 00:00:00,13,53.0,0.8347190601520083
10354,MEASLES,OKLAHOMA,CASES,1939-12-30 00:00:00,1940-10-12 00:00:00,33,341.0,0.9603387721045432
10355,MEASLES,OKLAHOMA,CASES,1940-08-17 00:00:00,1940-12-28 00:00:00,11,40.0,0.860513235602227
10356,MEASLES,OKLAHOMA,CASES,1940-11-02 00:00:00,1941-10-11 00:00:00,41,1986.5,0.9957909620099713
10357,MEASLES,OKLAHOMA,CASES,1942-09-19 00:00:00,1943-10-30 00:00:00,50,1425.0,0.9824459268830965
10358,MEASLES,OKLAHOMA,CASES,1944-09-09 00:00:00,1945-10-13 00:00:00,49,892.0,0.9844631365224586
10359,MEASLES,OKLAHOMA,CASES,1946-09-14 00:00:00,1947-03-22 00:00:00,19,106.5,0.9235733916231298
10360,MEASLES,OKLAHOMA,CASES,1947-01-25 00:00:00,1947-07-05 00:00:00,15,113.5,0.9801965232987645
10361,MEASLES,OKLAHOMA,CASES,1947-05-10 00:00:00,1947-10-04 00:00:00,13,66.0,0.9558941740026478
10362,MEASLES,OKLAHOMA,CASES,1949-10-08 00:00:00,1950-04-01 00:00:00,17,155.5,0.9560107101418428
10363,MEASLES,OKLAHOMA,CASES,1950-02-04 00:00:00,1950-10-07 00:00:00,27,389.0,0.9587532655484389
10364,MEASLES,OKLAHOMA,CASES,1951-09-29 00:00:00,1952-10-25 00:00:00,48,1700.5,0.9407768555556575
10365,MEASLES,OKLAHOMA,CASES,1952-08-30 00:00:00,1953-01-03 00:00:00,10,53.5,0.7161522905576905
10366,MEASLES,OKLAHOMA,CASES,1952-11-08 00:00:00,1953-11-21 00:00:00,46,3788.5,0.9700387068936179
10367,MEASLES,OKLAHOMA,CASES,1954-09-25 00:00:00,1955-10-29 00:00:00,49,2639.25,0.9844631365224586
10368,MEASLES,OKLAHOMA,CASES,1957-09-28 00:00:00,1958-11-08 00:00:00,50,7586.5,0.9938575730282004
10369,MEASLES,OKLAHOMA,CASES,1958-09-13 00:00:00,1959-01-31 00:00:00,12,112.0,0.9764110950379951
10370,MEASLES,OKLAHOMA,CASES,1958-12-06 00:00:00,1959-11-28 00:00:00,43,712.0,0.8151522271643099
10371,MEASLES,OKLAHOMA,CASES,1959-10-03 00:00:00,1960-10-15 00:00:00,46,1303.0,0.953183234839883
10372,MEASLES,OKLAHOMA,CASES,1960-08-20 00:00:00,1961-02-18 00:00:00,18,81.0,0.9069758075430853
10373,MEASLES,OKLAHOMA,CASES,1960-12-24 00:00:00,1961-10-21 00:00:00,35,528.5,0.8361330184608958
10374,MEASLES,OKLAHOMA,CASES,1961-08-26 00:00:00,1962-01-20 00:00:00,13,303.5,0.789739143448308
10375,MEASLES,OKLAHOMA,CASES,1961-11-25 00:00:00,1962-12-08 00:00:00,46,2149.928571428572,0.9620464501623794
10376,MEASLES,OKLAHOMA,CASES,1962-10-13 00:00:00,1963-06-29 00:00:00,29,319.25,0.7967355165823016
10377,MEASLES,OKLAHOMA,CASES,1963-05-04 00:00:00,1963-11-09 00:00:00,19,268.75,0.9329350879565486
10378,MEASLES,OKLAHOMA,CASES,1963-09-14 00:00:00,1964-02-15 00:00:00,14,153.0,0.7454143017410054
10379,MEASLES,OKLAHOMA,CASES,1963-12-21 00:00:00,1964-10-31 00:00:00,37,1166.5,0.8869055859644525
10380,MEASLES,OKLAHOMA,CASES,1964-09-05 00:00:00,1965-03-13 00:00:00,19,175.5,0.859599893880377
10381,MEASLES,OKLAHOMA,CASES,1965-01-16 00:00:00,1965-06-26 00:00:00,15,199.5,0.9536483097207457
10382,MEASLES,OKLAHOMA,CASES,1965-05-01 00:00:00,1965-09-18 00:00:00,12,86.0,0.6649159868461332
10383,MEASLES,OKLAHOMA,CASES,1965-07-24 00:00:00,1966-09-03 00:00:00,50,586.5,0.8505459046640091
10384,MEASLES,OKLAHOMA,CASES,1966-07-09 00:00:00,1967-01-21 00:00:00,20,260.0,0.9260590903840783
10385,MEASLES,OKLAHOMA,CASES,1966-11-26 00:00:00,1967-07-29 00:00:00,27,868.0,0.9831709669329982
