disease,location,event,start_date,end_date,duration,total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,unique_id
COVID-19,LUXEMBOURG,CASES,2021-01-16 00:00:00,2021-07-17 00:00:00,18,25015.0,886.0,808.0,950.0,1124.0,1027.0,1243.0,1328.0,1186.0,1207.0,1452.0,1510.0,1640.0,1362.0,1279.0,1261.0,1198.0,948.0,769.0,623.0,285.0,352.0,224.0,110.0,84.0,431.0,979.0,749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9708
COVID-19,LUXEMBOURG,CASES,2021-05-22 00:00:00,2021-09-18 00:00:00,9,8267.0,623.0,285.0,352.0,224.0,110.0,84.0,431.0,979.0,749.0,653.0,458.0,392.0,333.0,390.0,532.0,585.0,530.0,557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9709
COVID-19,LUXEMBOURG,CASES,2021-07-24 00:00:00,2022-07-02 00:00:00,41,191812.0,653.0,458.0,392.0,333.0,390.0,532.0,585.0,530.0,557.0,573.0,564.0,692.0,702.0,883.0,1080.0,1159.0,1406.0,1712.0,2148.0,2666.0,2655.0,2679.0,2875.0,4783.0,8437.0,11137.0,14230.0,15865.0,12523.0,7461.0,3953.0,4531.0,4457.0,5604.0,7238.0,9021.0,8756.0,6687.0,5645.0,4655.0,3890.0,3304.0,3022.0,2160.0,1197.0,1433.0,2901.0,2992.0,3602.0,6104.0,,,,,,,,,,,9710
COVID-19,LUXEMBOURG,CASES,2022-05-07 00:00:00,2022-10-08 00:00:00,14,56897.0,3304.0,3022.0,2160.0,1197.0,1433.0,2901.0,2992.0,3602.0,6104.0,5559.0,5382.0,4005.0,2735.0,1469.0,1210.0,621.0,737.0,2369.0,0.0,63.0,1110.0,1927.0,2995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9711
COVID-19,LUXEMBOURG,CASES,2022-08-13 00:00:00,2023-03-18 00:00:00,23,34412.0,1210.0,621.0,737.0,2369.0,0.0,63.0,1110.0,1927.0,2995.0,3004.0,2342.0,1932.0,994.0,546.0,1391.0,1177.0,1151.0,1282.0,1494.0,1680.0,0.0,1759.0,447.0,271.0,384.0,275.0,470.0,426.0,167.0,656.0,766.0,766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9712
INFLUENZA,NV,HOSPITALIZATIONS,2020-11-14 00:00:00,2021-04-03 00:00:00,12,118.0,1.0,6.0,2.0,10.0,11.0,7.0,3.0,17.0,9.0,13.0,2.0,5.0,2.0,0.0,5.0,6.0,0.0,13.0,2.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9713
INFLUENZA,NV,HOSPITALIZATIONS,2021-02-06 00:00:00,2021-09-04 00:00:00,22,97.0,2.0,0.0,5.0,6.0,0.0,13.0,2.0,0.0,4.0,3.0,5.0,7.0,13.0,2.0,2.0,0.0,0.0,2.0,3.0,9.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9714
INFLUENZA,NV,HOSPITALIZATIONS,2021-07-10 00:00:00,2021-12-18 00:00:00,15,161.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,4.0,1.0,3.0,66.0,7.0,2.0,1.0,4.0,5.0,20.0,10.0,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9715
INFLUENZA,NV,HOSPITALIZATIONS,2021-10-23 00:00:00,2022-02-26 00:00:00,10,190.0,2.0,1.0,4.0,5.0,20.0,10.0,7.0,8.0,7.0,11.0,7.0,18.0,44.0,5.0,11.0,4.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9716
INFLUENZA,NV,HOSPITALIZATIONS,2022-01-01 00:00:00,2022-09-24 00:00:00,30,1368.0,7.0,18.0,44.0,5.0,11.0,4.0,8.0,9.0,9.0,24.0,33.0,41.0,53.0,68.0,110.0,88.0,84.0,59.0,59.0,79.0,99.0,93.0,71.0,89.0,62.0,36.0,24.0,20.0,18.0,4.0,5.0,1.0,0.0,1.0,5.0,7.0,1.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,9717
INFLUENZA,NV,HOSPITALIZATIONS,2022-07-30 00:00:00,2023-05-20 00:00:00,34,2603.0,5.0,1.0,0.0,1.0,5.0,7.0,1.0,8.0,11.0,15.0,35.0,15.0,15.0,12.0,35.0,92.0,162.0,265.0,478.0,445.0,318.0,226.0,179.0,116.0,37.0,21.0,11.0,4.0,11.0,12.0,3.0,4.0,3.0,6.0,8.0,4.0,4.0,8.0,0.0,4.0,7.0,6.0,3.0,,,,,,,,,,,,,,,,,,9718
INFLUENZA,NV,HOSPITALIZATIONS,2023-03-25 00:00:00,2023-10-07 00:00:00,20,154.0,8.0,4.0,4.0,8.0,0.0,4.0,7.0,6.0,3.0,6.0,6.0,11.0,8.0,8.0,7.0,6.0,10.0,7.0,4.0,6.0,6.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9719
INFLUENZA,NV,HOSPITALIZATIONS,2023-08-12 00:00:00,2024-09-14 00:00:00,49,1664.0,6.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,6.0,7.0,8.0,12.0,22.0,27.0,39.0,45.0,77.0,118.0,158.0,185.0,143.0,145.0,78.0,67.0,58.0,35.0,51.0,43.0,49.0,43.0,30.0,39.0,26.0,35.0,23.0,26.0,21.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9720
INFLUENZA,NV,HOSPITALIZATIONS,2024-07-20 00:00:00,2025-05-31 00:00:00,37,3144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,11.0,25.0,43.0,47.0,61.0,81.0,113.0,208.0,255.0,387.0,260.0,189.0,196.0,178.0,222.0,147.0,117.0,97.0,79.0,88.0,81.0,70.0,41.0,47.0,41.0,29.0,19.0,,,,,,,,,,,,,,,,,,,9721
ILI,MASSACHUSETTS,PERCENT_UNWEIGHTED,2013-08-03 00:00:00,2014-04-19 00:00:00,29,41.904239,0.481348,0.585331,0.44635,0.525904,0.37996,0.256022,0.431389,0.532184,0.495255,0.621216,0.702243,0.838235,0.714331,0.752864,0.792602,0.858244,0.808617,1.04882,0.840584,1.24387,1.3106,1.87773,1.93805,1.33203,1.82443,1.74202,1.58231,1.99802,1.65155,1.45711,1.2469,1.3024,1.27717,1.50866,1.37952,1.68397,1.89628,1.54012,,,,,,,,,,,,,,,,,,,,,,,9722
ILI,MASSACHUSETTS,PERCENT_UNWEIGHTED,2014-02-22 00:00:00,2014-09-20 00:00:00,22,29.030599,1.45711,1.2469,1.3024,1.27717,1.50866,1.37952,1.68397,1.89628,1.54012,1.39503,1.01512,1.07308,1.00655,0.749749,0.708627,0.757277,0.717355,0.662935,0.778862,0.84533,0.603396,0.601338,0.579598,0.481064,0.500134,0.552634,0.468604,0.489302,0.612085,0.575474,0.564925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9723
ILI,MASSACHUSETTS,PERCENT_UNWEIGHTED,2015-07-25 00:00:00,2016-09-10 00:00:00,51,54.627517000000005,0.618067,0.60925,0.575323,0.582876,0.563607,0.666414,0.528587,0.662703,0.681726,0.629266,0.407127,0.790429,0.643767,0.733375,0.589921,0.667916,0.672289,0.645367,0.869205,0.793021,0.811212,0.791949,1.31384,1.24224,1.03824,1.09204,1.25813,1.43077,1.61123,1.49574,1.57182,1.57617,1.75215,2.58081,2.22927,1.9326,1.92072,1.53833,1.36795,1.57377,0.997163,0.958786,0.834063,0.807351,0.835339,0.582216,0.837011,0.580504,0.494651,0.454519,0.488679,0.426677,0.427722,0.414841,0.389268,0.333677,0.465679,0.406466,0.356064,0.477624,9724
ILI,MASSACHUSETTS,PERCENT_UNWEIGHTED,2017-07-15 00:00:00,2018-08-25 00:00:00,50,88.197626,0.493495,0.417622,0.374759,0.443755,0.462233,0.479541,0.446002,0.395121,0.416378,0.555258,0.557541,0.531195,0.68067,0.891701,0.807923,0.9611,0.995875,1.20766,1.27454,1.66174,1.39196,1.51453,1.72312,2.10554,3.11497,2.86885,2.29335,3.16612,3.89597,5.48851,5.42233,5.06878,4.61404,3.00361,2.39857,2.31978,1.75298,1.82193,1.92668,1.84517,1.65541,1.30076,1.20893,1.05451,1.01591,1.07181,0.89777,0.685467,0.650836,0.695557,0.719451,0.703415,0.802852,0.657088,0.667453,0.564083,0.655524,0.689191,0.71071,,9725
ILI,MASSACHUSETTS,PERCENT_UNWEIGHTED,2019-07-13 00:00:00,2020-08-29 00:00:00,51,124.857241,0.636237,0.671475,0.583388,0.578544,0.628001,0.529734,0.593704,0.704496,0.782638,0.816449,0.909492,0.993745,0.934375,1.0167,1.05407,0.989778,1.06684,1.22268,1.46429,1.4374,1.91389,1.88156,1.78126,2.35203,3.58007,3.92322,3.3674,4.15404,5.0205,5.54626,6.26648,5.26225,4.7437,3.6177,3.53062,4.59862,6.61412,5.48371,5.15334,4.29839,3.72026,2.90564,2.41168,1.92216,1.72892,1.28201,1.00017,0.970753,0.826081,0.705581,0.726951,0.606551,0.626838,0.61946,0.557166,0.650521,0.659858,0.777208,0.759364,0.696873,9726
ILI,MASSACHUSETTS,PERCENT_UNWEIGHTED,2020-07-04 00:00:00,2021-04-10 00:00:00,32,30.621253,0.606551,0.626838,0.61946,0.557166,0.650521,0.659858,0.777208,0.759364,0.696873,0.691485,0.725985,0.711484,0.715325,0.665719,0.825342,0.649545,0.7103,0.823689,0.955625,0.96886,0.974493,1.178,1.09717,1.04216,1.05308,1.098,1.09182,0.991023,0.772562,0.75212,0.74451,0.56494,0.525871,0.510005,0.460251,0.503864,0.546581,0.532256,0.540346,0.611114,0.633889,,,,,,,,,,,,,,,,,,,,9727
ILI,MASSACHUSETTS,PERCENT_UNWEIGHTED,2021-02-13 00:00:00,2022-03-26 00:00:00,50,67.079835,0.525871,0.510005,0.460251,0.503864,0.546581,0.532256,0.540346,0.611114,0.633889,0.544362,0.524562,0.510864,0.537107,0.590751,0.603959,0.587954,0.715868,0.69532,0.77861,0.793913,0.723231,0.855239,0.786909,0.851023,0.986784,1.04275,1.03854,1.03048,1.01277,1.02415,1.23445,1.17043,1.2885,1.36196,1.26973,1.21125,1.11751,1.08467,1.20194,1.42089,1.56633,2.00593,2.53869,2.86691,2.81437,3.46429,4.39349,3.19551,1.94832,1.2028,0.833849,0.74146,0.528629,0.501902,0.633875,0.626887,1.01285,1.20161,1.54148,,9728
ILI,MASSACHUSETTS,PERCENT_UNWEIGHTED,2022-01-29 00:00:00,2022-09-10 00:00:00,24,47.895276,0.833849,0.74146,0.528629,0.501902,0.633875,0.626887,1.01285,1.20161,1.54148,2.11857,2.8313,3.43025,3.30314,2.82196,3.25263,3.36681,2.61888,2.04848,1.61906,1.33855,1.20256,1.0713,1.00039,0.981253,0.75175,0.814192,0.81028,0.771434,0.800972,0.816388,0.819348,0.769004,0.914233,,,,,,,,,,,,,,,,,,,,,,,,,,,,9729
ILI,MASSACHUSETTS,PERCENT_UNWEIGHTED,2022-07-16 00:00:00,2023-09-02 00:00:00,51,120.157447,0.75175,0.814192,0.81028,0.771434,0.800972,0.816388,0.819348,0.769004,0.914233,1.12976,1.23265,1.39094,1.5803,1.72671,1.68775,2.07313,2.64377,2.65212,2.77051,4.58742,6.31883,7.89965,8.72322,8.89624,7.95073,4.71774,2.75916,2.12983,1.90216,1.70274,1.72143,1.86398,1.64238,1.44468,1.58898,1.50897,1.64735,1.6838,1.59207,1.563,1.31584,1.23866,1.2215,1.34974,1.28767,1.27233,1.25974,1.15233,1.06524,1.05105,0.832835,0.793419,0.779157,0.740125,0.766041,0.75546,0.826837,0.761852,0.868732,0.819288,9730
ILI,MASSACHUSETTS,PERCENT_UNWEIGHTED,2023-07-08 00:00:00,2024-08-24 00:00:00,51,128.00266,0.793419,0.779157,0.740125,0.766041,0.75546,0.826837,0.761852,0.868732,0.819288,0.966937,1.03588,1.20382,1.2868,1.34589,1.29241,1.47521,1.42261,1.72117,1.85425,2.05182,2.51809,2.7232,3.0661,3.90909,5.03662,6.44775,5.18626,4.46419,3.8875,3.75542,4.22667,4.55044,4.49449,4.62668,4.22522,3.84944,3.35394,3.26665,3.29987,3.17707,2.86417,2.1926,1.73889,1.75418,1.49506,1.36295,1.28629,1.15929,1.02936,1.03882,0.931646,0.938934,0.936679,0.877583,0.88084,0.877142,0.933889,0.919635,0.933514,1.01879,9731
ILI,MASSACHUSETTS,PERCENT_UNWEIGHTED,2024-06-29 00:00:00,2025-05-31 00:00:00,40,145.997186,0.938934,0.936679,0.877583,0.88084,0.877142,0.933889,0.919635,0.933514,1.01879,1.0206,1.13464,1.30964,1.44152,1.39413,1.52107,1.54731,1.77981,1.80932,1.84684,1.88648,1.86358,1.9852,2.32103,2.3878,2.76253,3.49398,5.30214,5.89754,5.30515,7.14139,9.18334,10.806,11.7971,10.4485,8.32798,6.28848,4.86787,3.96026,3.19604,2.86161,2.70807,2.47985,2.22533,1.92106,1.45699,,,,,,,,,,,,,,,,9732
SCARLET FEVER,NEW MEXICO,CASES,1928-07-28 00:00:00,1929-02-09 00:00:00,20,260.0,8.0,6.0,4.0,3.0,2.0,7.0,2.0,2.0,6.0,13.0,4.0,8.0,13.0,13.0,9.0,20.0,11.0,22.0,10.0,12.0,14.0,1.0,11.0,9.0,6.0,12.0,6.0,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9733
SCARLET FEVER,NEW MEXICO,CASES,1928-12-15 00:00:00,1929-09-21 00:00:00,32,336.0,14.0,1.0,11.0,9.0,6.0,12.0,6.0,16.0,10.0,8.0,9.0,15.0,19.0,20.0,27.0,14.0,17.0,20.0,18.0,5.0,7.0,7.0,2.0,3.0,8.0,8.0,1.0,6.0,2.0,4.0,9.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,9734
SCARLET FEVER,NEW MEXICO,CASES,1929-07-27 00:00:00,1930-09-13 00:00:00,51,440.5,2.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,6.0,6.5,7.0,10.0,3.0,10.0,12.0,11.0,6.0,9.0,9.0,6.0,22.0,5.0,7.0,18.0,11.0,4.0,9.0,19.0,26.0,14.0,4.0,11.0,20.0,10.0,11.0,13.0,16.0,13.0,10.0,4.0,11.0,7.0,13.0,8.0,3.0,1.0,7.0,2.0,5.0,4.0,2.0,2.0,0.0,2.0,3.0,1.0,4.0,1.0,9735
SCARLET FEVER,NEW MEXICO,CASES,1930-07-19 00:00:00,1930-12-13 00:00:00,13,101.0,4.0,2.0,2.0,0.0,2.0,3.0,1.0,4.0,1.0,2.0,8.0,6.0,9.0,12.0,3.0,2.0,7.0,5.0,3.0,1.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9736
SCARLET FEVER,NEW MEXICO,CASES,1930-10-18 00:00:00,1931-08-22 00:00:00,36,266.0,12.0,3.0,2.0,7.0,5.0,3.0,1.0,13.0,11.0,5.0,8.0,5.0,7.0,10.0,7.0,13.0,7.0,5.0,9.0,9.0,14.0,9.0,12.0,6.0,2.0,10.0,7.0,4.0,7.0,8.0,6.0,7.0,3.0,5.0,7.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,9737
SCARLET FEVER,NEW MEXICO,CASES,1931-06-27 00:00:00,1932-04-09 00:00:00,33,344.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,1.0,4.0,2.0,1.0,7.0,8.0,6.0,13.0,10.0,13.0,9.0,15.0,9.0,9.0,8.0,17.0,29.0,18.0,10.0,9.0,11.0,16.0,15.0,8.0,8.0,11.0,10.0,11.0,9.0,11.0,18.0,,,,,,,,,,,,,,,,,,,9738
SCARLET FEVER,NEW MEXICO,CASES,1932-02-13 00:00:00,1932-08-20 00:00:00,19,218.0,15.0,8.0,8.0,11.0,10.0,11.0,9.0,11.0,18.0,10.0,16.0,6.0,15.0,11.0,12.0,8.0,11.0,2.0,1.0,2.0,6.0,4.0,3.0,2.0,3.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9739
SCARLET FEVER,NEW MEXICO,CASES,1934-07-14 00:00:00,1935-08-31 00:00:00,51,750.5,5.0,3.0,5.0,3.0,3.5,4.0,1.0,1.0,3.5,6.0,7.0,13.0,17.0,13.0,14.0,15.0,20.0,29.0,26.0,25.0,19.0,32.0,20.0,24.0,17.0,10.0,23.0,27.0,23.0,24.0,18.0,19.0,21.0,13.0,16.0,7.0,14.0,17.0,16.0,5.0,14.0,24.0,10.0,13.0,5.0,11.0,9.0,15.0,6.0,5.0,3.0,7.0,8.0,6.0,4.0,3.0,4.5,6.0,14.0,4.0,9740
SCARLET FEVER,NEW MEXICO,CASES,1936-08-08 00:00:00,1937-09-18 00:00:00,50,968.5,5.0,4.0,2.0,9.0,5.0,5.0,2.0,6.0,6.0,8.0,14.0,20.0,17.0,25.0,14.0,27.0,16.0,17.0,15.0,22.0,17.0,24.0,35.0,25.0,23.0,18.0,24.0,25.0,40.0,35.0,26.0,30.0,22.0,30.0,34.0,19.0,29.0,44.0,25.0,29.0,21.0,16.0,15.0,14.0,32.0,17.0,11.0,5.0,3.0,3.0,9.0,3.0,3.0,3.0,4.0,2.0,3.5,5.0,6.0,,9741
SCARLET FEVER,NEW MEXICO,CASES,1937-07-24 00:00:00,1938-02-26 00:00:00,23,505.5,9.0,3.0,3.0,3.0,4.0,2.0,3.5,5.0,6.0,2.0,10.0,18.0,11.0,20.0,34.0,11.0,36.0,30.0,26.0,40.0,16.0,15.0,32.0,12.0,16.0,24.0,25.0,12.0,5.0,38.0,10.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9742
SCARLET FEVER,NEW MEXICO,CASES,1938-01-01 00:00:00,1938-09-17 00:00:00,29,485.0,12.0,16.0,24.0,25.0,12.0,5.0,38.0,10.0,24.0,30.0,16.0,33.0,20.0,14.0,15.0,14.0,11.0,11.0,11.0,29.0,6.0,10.0,9.0,10.0,14.0,9.0,6.0,9.0,5.0,5.0,3.0,4.0,5.0,1.0,1.0,2.0,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,,9743
SCARLET FEVER,NEW MEXICO,CASES,1939-07-29 00:00:00,1940-02-24 00:00:00,22,355.0,8.0,4.0,5.0,4.0,3.0,1.0,7.0,6.0,11.0,1.0,6.0,8.0,8.0,7.0,8.0,8.0,11.0,7.0,22.0,20.0,31.0,27.0,15.0,6.0,14.0,14.0,16.0,30.0,13.0,21.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9744
SCARLET FEVER,NEW MEXICO,CASES,1939-12-30 00:00:00,1940-04-20 00:00:00,8,258.0,15.0,6.0,14.0,14.0,16.0,30.0,13.0,21.0,13.0,17.0,11.0,13.0,3.0,22.0,22.0,16.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9745
SCARLET FEVER,NEW MEXICO,CASES,1940-02-24 00:00:00,1940-09-28 00:00:00,23,213.5,13.0,17.0,11.0,13.0,3.0,22.0,22.0,16.0,12.0,23.0,7.0,4.0,2.0,7.0,2.0,9.0,5.0,0.0,7.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9746
SCARLET FEVER,NEW MEXICO,CASES,1940-08-03 00:00:00,1941-02-22 00:00:00,21,153.25,3.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.5,4.0,3.0,2.0,4.0,4.0,6.0,5.0,6.0,11.0,17.0,10.0,7.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,15.5,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9747
SCARLET FEVER,NEW MEXICO,CASES,1940-12-28 00:00:00,1941-08-30 00:00:00,27,147.75,5.0,6.0,5.0,6.0,6.0,6.0,4.0,15.5,9.25,3.0,5.0,5.0,6.0,4.0,6.0,8.0,8.0,5.0,6.0,6.0,0.0,5.0,1.0,0.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9748
SCARLET FEVER,NEW MEXICO,CASES,1941-07-05 00:00:00,1942-02-28 00:00:00,26,163.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,1.0,8.0,8.0,8.0,6.0,3.0,5.0,6.0,7.0,11.0,12.0,8.0,6.0,5.0,5.0,10.0,7.0,2.0,9.0,5.0,8.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,9749
SCARLET FEVER,NEW MEXICO,CASES,1942-01-03 00:00:00,1942-07-18 00:00:00,20,141.0,5.0,10.0,7.0,2.0,9.0,5.0,8.0,7.0,3.0,10.0,9.0,2.0,10.0,4.0,4.0,10.0,5.0,6.0,6.0,0.0,1.0,0.0,2.0,2.0,4.0,4.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9750
SCARLET FEVER,NEW MEXICO,CASES,1942-05-23 00:00:00,1942-09-26 00:00:00,10,36.0,1.0,0.0,2.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9751
SCARLET FEVER,NEW MEXICO,CASES,1942-08-01 00:00:00,1943-04-10 00:00:00,28,157.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,7.0,10.0,5.0,17.0,9.0,4.0,2.0,13.0,6.0,1.0,10.0,7.0,4.0,5.0,4.0,7.0,5.0,0.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,9752
SCARLET FEVER,NEW MEXICO,CASES,1943-02-13 00:00:00,1943-09-04 00:00:00,21,107.0,5.0,4.0,7.0,5.0,0.0,1.0,2.0,3.0,4.0,17.0,9.0,7.0,4.0,10.0,4.0,7.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9753
SCARLET FEVER,NEW MEXICO,CASES,1943-07-10 00:00:00,1944-01-22 00:00:00,20,123.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,8.0,6.0,3.0,15.0,8.0,4.0,10.0,1.0,5.0,2.0,10.0,6.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9754
SCARLET FEVER,NEW MEXICO,CASES,1943-11-27 00:00:00,1944-09-23 00:00:00,35,375.0,4.0,10.0,1.0,5.0,2.0,10.0,6.0,8.0,6.0,6.0,4.0,0.0,16.0,10.0,11.0,10.0,17.0,14.0,29.0,7.0,10.0,19.0,18.0,30.0,14.0,21.0,11.0,6.0,7.0,11.0,7.0,2.0,0.0,12.0,7.0,2.0,6.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,9755
SCARLET FEVER,NEW MEXICO,CASES,1944-07-29 00:00:00,1945-09-15 00:00:00,51,866.0,2.0,6.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,13.0,7.0,16.0,18.0,14.0,15.0,18.0,21.0,26.0,26.0,23.0,17.0,51.0,47.0,29.0,29.0,35.0,32.0,31.0,30.0,27.0,26.0,23.0,18.0,19.0,17.0,32.0,12.0,26.0,21.0,20.0,11.0,4.0,6.0,6.0,7.0,5.0,2.0,2.0,13.0,3.0,5.0,0.0,6.0,3.0,2.0,3.0,13.0,9756
SCARLET FEVER,NEW MEXICO,CASES,1946-07-27 00:00:00,1947-03-29 00:00:00,27,223.0,4.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,4.0,0.0,3.0,1.0,9.0,5.0,3.0,4.0,5.0,7.0,4.0,11.0,14.0,16.0,6.0,10.0,14.0,7.0,11.0,9.0,8.0,5.0,10.0,6.0,5.0,8.0,2.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,9757
SCARLET FEVER,NEW MEXICO,CASES,1947-02-01 00:00:00,1947-09-13 00:00:00,24,175.0,9.0,8.0,5.0,10.0,6.0,5.0,8.0,2.0,21.0,6.0,11.0,7.0,7.0,9.0,11.0,8.0,3.0,8.0,9.0,3.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9758
SCARLET FEVER,NEW MEXICO,CASES,1947-07-19 00:00:00,1948-03-20 00:00:00,27,175.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,7.0,4.0,1.0,1.0,4.0,10.0,0.0,1.0,3.0,5.0,5.0,9.0,20.0,5.0,6.0,10.0,9.0,8.0,3.0,10.0,10.0,4.0,2.0,10.0,4.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,9759
SCARLET FEVER,NEW MEXICO,CASES,1948-01-24 00:00:00,1948-09-11 00:00:00,25,149.5,3.0,10.0,10.0,4.0,2.0,10.0,4.0,10.0,7.0,12.0,9.0,6.5,4.0,5.0,4.0,0.0,8.0,8.0,9.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9760
SCARLET FEVER,NEW MEXICO,CASES,1948-07-17 00:00:00,1949-09-03 00:00:00,51,367.5,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,4.0,4.0,3.0,8.0,4.0,12.0,17.0,14.0,12.0,12.0,3.0,29.0,14.0,4.0,28.0,11.0,20.0,9.0,24.0,15.0,8.0,6.0,8.0,6.0,8.0,8.0,5.0,6.0,4.0,4.0,4.0,6.0,1.0,3.0,2.5,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,9761
SCARLET FEVER,NEW MEXICO,CASES,1949-07-09 00:00:00,1950-01-14 00:00:00,19,94.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.5,4.0,2.0,7.0,2.0,4.0,9.0,6.0,2.0,10.0,6.0,3.0,4.0,3.0,4.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9762
SCARLET FEVER,NEW MEXICO,CASES,1949-11-19 00:00:00,1950-09-09 00:00:00,34,171.5,6.0,2.0,10.0,6.0,3.0,4.0,3.0,4.5,6.0,11.0,10.0,3.0,11.0,7.0,10.0,4.0,5.0,6.0,2.0,6.0,2.0,4.0,3.0,2.0,2.0,5.0,5.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.6666666666666667,1.3333333333333337,1.0,,,,,,,,,,,,,,,,,,9763
