outbreak_id,sub_oid,disease,location,event,start_date,end_date,duration,total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,entropy
9382,44,MEASLES,MASSACHUSETTS,CASES,1978-07-29 00:00:00,1979-01-13 00:00:00,16,92.33333333333331,4.0,2.0,1.0,4.0,2.0,2.0,3.333333333333333,4.666666666666666,6.0,7.333333333333333,8.666666666666666,10.0,5.5,1.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.2777777777777777,3.555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.401785052899012
9383,45,MEASLES,MASSACHUSETTS,CASES,1978-11-18 00:00:00,1979-08-04 00:00:00,29,132.95454545454547,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.2777777777777777,3.555555555555556,3.8333333333333335,4.111111111111111,4.388888888888889,4.666666666666667,4.944444444444445,5.222222222222222,5.5,5.777777777777778,6.055555555555555,6.333333333333334,6.611111111111111,6.888888888888889,7.166666666666667,7.444444444444445,7.722222222222222,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4545454545454546,,,,,,,,,,,,,,,,,,,,,,,4.913258676365958
9384,46,MEASLES,MASSACHUSETTS,CASES,1980-06-21 00:00:00,1980-12-27 00:00:00,19,59.80769230769231,2.0,2.0,1.0,1.5,2.0,2.0,1.6666666666666667,1.3333333333333337,1.0,2.5,4.0,3.7857142857142856,3.571428571428572,3.357142857142857,3.142857142857143,2.928571428571429,2.7142857142857144,2.5,2.2857142857142856,2.071428571428572,1.8571428571428568,1.6428571428571428,1.4285714285714288,1.2142857142857144,1.0,1.3846153846153846,1.7692307692307692,2.153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6999121793530625
9385,47,MEASLES,MASSACHUSETTS,CASES,1980-11-01 00:00:00,1981-10-03 00:00:00,40,211.2142857142857,2.071428571428572,1.8571428571428568,1.6428571428571428,1.4285714285714288,1.2142857142857144,1.0,1.3846153846153846,1.7692307692307692,2.153846153846154,2.5384615384615383,2.923076923076924,3.307692307692308,3.692307692307693,4.076923076923077,4.461538461538462,4.846153846153847,5.230769230769231,5.615384615384616,6.0,3.0,6.0,6.285714285714286,6.571428571428571,6.857142857142857,7.142857142857142,7.428571428571429,7.714285714285714,8.0,11.0,11.0,8.0,7.444444444444445,6.888888888888889,6.333333333333333,5.777777777777778,5.222222222222222,4.666666666666666,4.111111111111111,3.555555555555556,3.0,2.6,2.2,1.7999999999999998,1.4,1.0,1.5,2.0,2.5,3.0,,,,,,,,,,,,5.362706190735523
9386,48,MEASLES,MASSACHUSETTS,CASES,1984-09-08 00:00:00,1985-10-19 00:00:00,50,337.3157894736842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3461538461538465,1.6923076923076923,2.0384615384615383,2.3846153846153846,2.730769230769231,3.0769230769230766,3.423076923076923,3.769230769230769,4.115384615384615,4.461538461538462,4.807692307692308,5.153846153846153,5.5,5.846153846153846,6.1923076923076925,6.538461538461538,6.884615384615384,7.230769230769231,7.576923076923077,7.923076923076923,8.26923076923077,8.615384615384615,8.961538461538462,9.307692307692308,9.653846153846152,10.0,18.0,14.333333333333334,10.666666666666668,7.0,8.75,10.5,12.25,14.0,12.625,11.25,9.875,8.5,7.125,5.75,4.375,3.0,2.75,2.5,2.25,2.0,2.1578947368421053,2.3157894736842106,2.473684210526316,2.631578947368421,2.7894736842105265,2.9473684210526314,,5.534024882893429
9387,49,MEASLES,MASSACHUSETTS,CASES,1985-08-24 00:00:00,1986-08-23 00:00:00,44,257.58333333333337,2.5,2.25,2.0,2.1578947368421053,2.3157894736842106,2.473684210526316,2.631578947368421,2.7894736842105265,2.9473684210526314,3.1052631578947367,3.263157894736842,3.421052631578948,3.5789473684210527,3.7368421052631575,3.894736842105263,4.052631578947368,4.2105263157894735,4.368421052631579,4.526315789473684,4.684210526315789,4.842105263157895,5.0,5.157894736842105,5.315789473684211,5.473684210526315,5.631578947368421,5.789473684210526,5.947368421052632,6.105263157894736,6.263157894736842,6.421052631578947,6.578947368421052,6.7368421052631575,6.894736842105263,7.052631578947368,7.2105263157894735,7.368421052631579,7.526315789473684,7.684210526315789,7.842105263157895,8.0,7.166666666666667,6.333333333333333,5.5,4.666666666666666,3.833333333333333,3.0,3.4444444444444446,3.888888888888889,4.333333333333333,4.777777777777778,5.222222222222222,5.666666666666666,,,,,,,,5.637235424804247
9388,50,MEASLES,MASSACHUSETTS,CASES,1986-06-28 00:00:00,1987-05-02 00:00:00,36,223.50000000000003,4.666666666666666,3.833333333333333,3.0,3.4444444444444446,3.888888888888889,4.333333333333333,4.777777777777778,5.222222222222222,5.666666666666666,6.111111111111111,6.555555555555555,7.0,6.882352941176471,6.764705882352941,6.647058823529412,6.529411764705882,6.411764705882353,6.294117647058823,6.176470588235294,6.0588235294117645,5.941176470588236,5.823529411764706,5.705882352941177,5.588235294117647,5.470588235294118,5.352941176470589,5.235294117647059,5.117647058823529,5.0,4.882352941176471,4.764705882352941,4.647058823529411,4.529411764705882,4.411764705882353,4.294117647058823,4.176470588235294,4.0588235294117645,3.941176470588236,3.823529411764706,3.7058823529411766,3.588235294117647,3.4705882352941178,3.3529411764705883,3.235294117647059,3.117647058823529,,,,,,,,,,,,,,,,5.452969817094724
9389,51,MEASLES,MASSACHUSETTS,CASES,1987-03-07 00:00:00,1987-09-26 00:00:00,21,183.29411764705884,4.0588235294117645,3.941176470588236,3.823529411764706,3.7058823529411766,3.588235294117647,3.4705882352941178,3.3529411764705883,3.235294117647059,3.117647058823529,3.0,5.5,8.0,10.5,13.0,15.5,18.0,10.0,9.0,8.125,7.25,6.375,5.5,4.625,3.75,2.875,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.663243526469907
9390,52,MEASLES,MASSACHUSETTS,CASES,1987-08-01 00:00:00,1988-08-13 00:00:00,46,166.75,5.5,4.625,3.75,2.875,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,9.307692307692308,8.615384615384615,7.923076923076923,7.230769230769231,6.538461538461538,5.846153846153847,5.153846153846154,4.461538461538462,3.769230769230769,3.0769230769230766,2.384615384615385,1.6923076923076934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,5.255767001106491
9391,53,MEASLES,MASSACHUSETTS,CASES,1989-08-19 00:00:00,1990-03-24 00:00:00,23,149.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.6666666666666665,4.333333333333333,5.0,35.0,24.333333333333336,13.666666666666668,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.184579487989657
9392,54,MEASLES,MASSACHUSETTS,CASES,1990-01-27 00:00:00,1990-09-29 00:00:00,27,151.99999999999997,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.111111111111111,4.222222222222222,5.333333333333334,6.444444444444445,7.555555555555555,8.666666666666668,9.77777777777778,10.88888888888889,12.0,10.333333333333334,8.666666666666666,7.0,5.333333333333333,3.666666666666666,2.0,2.111111111111111,2.2222222222222223,2.333333333333333,2.4444444444444446,2.555555555555556,2.6666666666666665,2.7777777777777777,2.888888888888889,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4.850732536909179
9393,55,MEASLES,MASSACHUSETTS,CASES,1990-08-04 00:00:00,1991-06-22 00:00:00,38,220.1428571428572,2.111111111111111,2.2222222222222223,2.333333333333333,2.4444444444444446,2.555555555555556,2.6666666666666665,2.7777777777777777,2.888888888888889,3.0,3.1333333333333333,3.2666666666666666,3.4,3.533333333333333,3.6666666666666665,3.8,3.9333333333333336,4.066666666666666,4.2,4.333333333333333,4.466666666666667,4.6,4.733333333333333,4.866666666666667,5.0,5.133333333333333,5.266666666666667,5.4,5.533333333333333,5.666666666666666,5.8,5.933333333333334,6.066666666666666,6.2,6.333333333333334,6.466666666666667,6.6,6.733333333333333,6.866666666666667,7.0,5.666666666666667,4.333333333333334,3.0,7.0,6.714285714285714,6.428571428571429,6.142857142857143,5.857142857142858,,,,,,,,,,,,,,5.477228517330934
9394,56,MEASLES,MASSACHUSETTS,CASES,1991-04-27 00:00:00,1991-12-21 00:00:00,26,126.5,7.0,5.666666666666667,4.333333333333334,3.0,7.0,6.714285714285714,6.428571428571429,6.142857142857143,5.857142857142858,5.571428571428571,5.285714285714286,5.0,4.714285714285714,4.428571428571429,4.142857142857143,3.857142857142857,3.571428571428572,3.285714285714286,3.0,2.857142857142857,2.7142857142857144,2.571428571428572,2.428571428571429,2.2857142857142856,2.142857142857143,2.0,1.8333333333333333,1.6666666666666667,1.5,1.3333333333333337,1.1666666666666667,1.0,1.5,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,4.944289741094707
9395,57,MEASLES,MASSACHUSETTS,CASES,1991-10-26 00:00:00,1992-02-29 00:00:00,10,39.2,1.8333333333333333,1.6666666666666667,1.5,1.3333333333333337,1.1666666666666667,1.0,1.5,2.0,2.5,3.0,2.833333333333333,2.6666666666666665,2.5,2.333333333333333,2.166666666666667,2.0,2.2,2.4,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.191218471856252
9396,0,COVID-19,HAITI,CASES,2020-10-10 00:00:00,2021-05-01 00:00:00,21,4372.0,62.0,71.0,74.0,55.0,55.0,59.0,43.0,53.0,83.0,118.0,183.0,198.0,169.0,226.0,394.0,400.0,555.0,318.0,284.0,133.0,168.0,121.0,74.0,48.0,61.0,58.0,63.0,81.0,79.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.479681070795281
9397,1,COVID-19,HAITI,CASES,2021-03-06 00:00:00,2021-09-25 00:00:00,21,9380.0,121.0,74.0,48.0,61.0,58.0,63.0,81.0,79.0,86.0,91.0,265.0,517.0,894.0,964.0,880.0,935.0,852.0,545.0,405.0,271.0,294.0,249.0,215.0,164.0,140.0,117.0,177.0,160.0,187.0,387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.347462179811387
9398,2,COVID-19,HAITI,CASES,2021-07-31 00:00:00,2022-01-01 00:00:00,14,6136.0,249.0,215.0,164.0,140.0,117.0,177.0,160.0,187.0,387.0,481.0,473.0,579.0,457.0,210.0,286.0,351.0,264.0,228.0,436.0,215.0,70.0,51.0,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.327748655381756
9399,3,COVID-19,HAITI,CASES,2021-11-06 00:00:00,2022-05-21 00:00:00,20,6716.0,286.0,351.0,264.0,228.0,436.0,215.0,70.0,51.0,239.0,441.0,1165.0,742.0,762.0,509.0,223.0,205.0,82.0,58.0,61.0,35.0,32.0,43.0,15.0,37.0,36.0,44.0,9.0,28.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.044539777882777
9400,4,COVID-19,HAITI,CASES,2022-03-26 00:00:00,2022-12-31 00:00:00,32,3432.0,32.0,43.0,15.0,37.0,36.0,44.0,9.0,28.0,49.0,64.0,134.0,102.0,146.0,270.0,297.0,213.0,175.0,68.0,138.0,155.0,357.0,260.0,267.0,151.0,107.0,63.0,12.0,23.0,0.0,8.0,0.0,47.0,17.0,0.0,9.0,9.0,16.0,12.0,2.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,4.501714199786916
9401,0,DIPHTHERIA,NEW YORK,CASES,1928-04-14 00:00:00,1928-10-13 00:00:00,18,5336.0,332.0,313.0,257.5,250.5,290.0,318.0,343.5,264.5,329.0,375.0,273.5,285.0,259.0,171.0,148.5,138.5,113.5,96.0,84.0,70.0,102.0,74.0,73.0,78.0,60.0,117.5,119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.545918290333217
9402,1,DIPHTHERIA,NEW YORK,CASES,1928-08-18 00:00:00,1929-03-02 00:00:00,20,4640.5,84.0,70.0,102.0,74.0,73.0,78.0,60.0,117.5,119.5,90.0,125.0,139.0,72.0,175.5,199.0,192.5,227.5,120.5,212.5,239.0,280.5,252.5,241.5,199.5,214.0,231.0,221.0,207.5,222.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.720961422609265
9403,2,DIPHTHERIA,NEW YORK,CASES,1929-01-05 00:00:00,1929-10-12 00:00:00,32,8179.5,280.5,252.5,241.5,199.5,214.0,231.0,221.0,207.5,222.5,282.5,240.5,287.5,296.0,291.5,263.0,310.0,321.5,329.0,336.0,260.0,298.5,276.5,240.0,203.0,212.0,249.0,156.5,161.0,106.0,111.5,109.5,108.5,72.5,79.5,83.5,58.0,44.0,61.0,79.5,89.5,92.5,,,,,,,,,,,,,,,,,,,,5.199391671367315
9404,3,DIPHTHERIA,NEW YORK,CASES,1929-08-17 00:00:00,1930-03-15 00:00:00,22,3533.5,72.5,79.5,83.5,58.0,44.0,61.0,79.5,89.5,92.5,130.5,97.5,93.0,114.5,147.5,159.5,147.0,151.0,157.5,150.0,139.0,113.5,123.0,128.0,120.5,135.0,121.5,108.5,119.0,150.0,114.5,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8943838716072054
9405,4,DIPHTHERIA,NEW YORK,CASES,1930-01-18 00:00:00,1930-10-11 00:00:00,30,3553.5,128.0,120.5,135.0,121.5,108.5,119.0,150.0,114.5,153.0,109.5,114.5,109.0,140.5,98.0,129.0,96.5,109.0,106.0,111.0,95.5,104.5,115.0,101.0,97.5,82.5,82.0,61.5,53.5,52.5,50.0,36.0,42.0,42.0,44.0,36.0,43.0,41.0,45.0,56.0,,,,,,,,,,,,,,,,,,,,,,5.170087735225341
9406,5,DIPHTHERIA,NEW YORK,CASES,1930-08-16 00:00:00,1931-03-14 00:00:00,22,2331.5,36.0,42.0,42.0,44.0,36.0,43.0,41.0,45.0,56.0,54.0,49.0,60.5,56.5,78.5,71.0,72.5,101.0,69.5,94.5,104.0,118.0,100.5,107.0,102.0,111.0,89.0,90.0,103.0,101.5,105.0,108.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.857108959709956
9407,6,DIPHTHERIA,NEW YORK,CASES,1931-01-17 00:00:00,1931-05-09 00:00:00,8,1764.5,107.0,102.0,111.0,89.0,90.0,103.0,101.5,105.0,108.5,113.0,124.5,92.0,104.0,111.0,81.5,102.0,119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.079669289336431
9408,7,DIPHTHERIA,NEW YORK,CASES,1931-03-14 00:00:00,1931-10-10 00:00:00,22,2656.0,108.5,113.0,124.5,92.0,104.0,111.0,81.5,102.0,119.5,120.0,121.5,105.0,151.5,94.0,126.5,83.5,105.0,104.0,70.5,70.5,62.0,50.5,54.5,34.5,42.0,52.0,50.5,39.0,46.5,47.0,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.853415175644502
9409,8,DIPHTHERIA,NEW YORK,CASES,1932-08-20 00:00:00,1933-04-01 00:00:00,24,1570.0,27.0,38.0,32.5,39.0,22.0,42.5,32.5,50.0,25.0,47.5,20.0,50.0,50.0,52.5,59.0,43.0,62.5,46.0,47.5,57.0,59.0,59.0,60.5,66.0,48.0,57.5,58.5,46.0,51.0,57.5,42.5,66.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.991359120059474
9410,9,DIPHTHERIA,NEW YORK,CASES,1933-02-04 00:00:00,1933-09-30 00:00:00,26,1515.0,48.0,57.5,58.5,46.0,51.0,57.5,42.5,66.0,55.0,86.0,44.0,60.0,51.0,54.0,70.5,52.0,69.5,28.0,40.0,48.0,39.0,38.0,33.0,52.0,24.0,32.5,26.5,21.5,16.5,18.5,15.5,22.5,32.5,23.5,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,5.0159472826024185
9411,10,DIPHTHERIA,NEW YORK,CASES,1933-08-05 00:00:00,1934-03-24 00:00:00,25,1225.5,26.5,21.5,16.5,18.5,15.5,22.5,32.5,23.5,34.5,25.5,42.5,45.0,36.5,27.0,35.0,32.5,40.0,46.0,44.0,48.5,42.0,37.0,48.5,45.0,48.5,50.5,43.0,28.0,41.5,37.0,46.5,48.0,29.5,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5.023956891959742
9412,11,DIPHTHERIA,NEW YORK,CASES,1934-01-27 00:00:00,1934-09-29 00:00:00,27,1212.0,50.5,43.0,28.0,41.5,37.0,46.5,48.0,29.5,46.5,33.5,58.0,56.5,58.0,45.5,41.0,35.0,50.5,42.5,33.5,48.5,29.5,49.5,15.0,26.0,27.5,14.0,22.5,23.0,10.0,11.0,17.0,13.0,26.0,14.0,13.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,5.026951986307669
9413,12,DIPHTHERIA,NEW YORK,CASES,1934-08-04 00:00:00,1935-06-01 00:00:00,35,1287.5,23.0,10.0,11.0,17.0,13.0,26.0,14.0,13.0,28.0,12.5,21.0,22.5,35.5,23.0,38.5,46.0,39.5,45.0,41.5,32.5,52.5,32.5,35.0,54.0,36.0,48.0,39.5,21.0,38.5,38.5,30.5,19.5,19.0,35.5,26.5,36.0,27.0,28.0,21.5,20.0,32.0,33.0,25.5,25.5,,,,,,,,,,,,,,,,,5.351832195193259
9414,13,DIPHTHERIA,NEW YORK,CASES,1935-04-06 00:00:00,1935-09-14 00:00:00,15,544.5,36.0,27.0,28.0,21.5,20.0,32.0,33.0,25.5,25.5,32.0,29.0,24.0,32.0,25.0,27.0,15.5,7.5,19.0,8.0,11.0,8.0,16.5,21.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.480784714306049
9415,14,DIPHTHERIA,NEW YORK,CASES,1935-07-20 00:00:00,1936-04-04 00:00:00,29,1148.5,15.5,7.5,19.0,8.0,11.0,8.0,16.5,21.5,20.0,26.0,23.5,33.0,21.0,28.5,29.0,33.0,33.5,22.5,25.0,38.0,48.5,45.0,42.5,35.5,38.0,36.0,34.5,45.0,33.5,46.5,36.0,35.0,45.0,34.5,33.0,34.5,33.0,52.5,,,,,,,,,,,,,,,,,,,,,,,5.129959320346677
9416,15,DIPHTHERIA,NEW YORK,CASES,1936-02-08 00:00:00,1936-10-17 00:00:00,28,1142.5,46.5,36.0,35.0,45.0,34.5,33.0,34.5,33.0,52.5,42.0,40.5,46.0,42.5,68.0,35.5,32.0,43.0,34.5,37.0,38.5,33.5,31.5,38.0,30.5,24.5,25.5,13.5,15.5,17.0,10.0,13.0,9.0,14.0,16.0,8.5,19.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,5.062362425873914
9417,16,DIPHTHERIA,NEW YORK,CASES,1936-08-22 00:00:00,1937-03-20 00:00:00,22,866.5,17.0,10.0,13.0,9.0,14.0,16.0,8.5,19.0,14.0,14.0,20.0,20.0,26.5,27.0,23.0,30.0,35.5,28.0,22.0,27.0,60.0,50.0,38.0,37.5,41.0,30.5,49.5,29.5,40.0,42.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.780303637627377
9418,17,DIPHTHERIA,NEW YORK,CASES,1937-03-06 00:00:00,1937-10-09 00:00:00,23,950.0,40.0,42.0,55.0,40.0,25.0,28.0,42.5,57.0,44.0,39.5,39.0,26.5,27.5,33.0,41.0,41.0,41.5,30.0,37.5,23.0,19.0,29.5,19.5,12.5,18.0,9.5,10.0,12.0,10.5,13.0,20.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.854737045571297
9419,18,DIPHTHERIA,NEW YORK,CASES,1937-08-14 00:00:00,1938-02-26 00:00:00,20,700.5,12.5,18.0,9.5,10.0,12.0,10.5,13.0,20.5,23.0,20.0,26.0,29.5,27.0,24.0,24.5,27.0,27.0,32.5,42.0,25.0,39.0,27.0,31.0,19.0,32.0,32.0,29.0,31.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76533378371931
9420,19,DIPHTHERIA,NEW YORK,CASES,1938-01-01 00:00:00,1938-10-01 00:00:00,31,910.0,39.0,27.0,31.0,19.0,32.0,32.0,29.0,31.0,27.0,39.0,30.0,28.0,25.0,19.0,31.0,31.0,27.0,25.0,35.0,32.0,25.0,21.0,16.0,27.0,12.0,27.5,15.0,19.5,24.5,9.0,15.0,14.0,8.5,15.0,7.5,7.5,16.0,18.0,10.0,13.0,,,,,,,,,,,,,,,,,,,,,5.206334615029297
9421,20,DIPHTHERIA,NEW YORK,CASES,1939-08-05 00:00:00,1940-05-18 00:00:00,33,715.3333333333334,17.0,9.0,8.0,7.5,7.0,13.0,10.0,9.0,8.0,11.0,16.0,13.333333333333334,17.0,17.0,15.5,18.5,16.5,18.5,23.5,20.5,22.0,27.0,13.0,21.5,29.0,28.0,26.5,19.5,27.0,23.0,18.0,18.0,16.0,18.5,17.5,17.0,9.5,17.0,22.0,12.0,21.0,16.5,,,,,,,,,,,,,,,,,,,5.30397145214863
9422,21,DIPHTHERIA,NEW YORK,CASES,1940-03-23 00:00:00,1940-09-21 00:00:00,18,333.0,18.5,17.5,17.0,9.5,17.0,22.0,12.0,21.0,16.5,19.5,13.5,17.0,15.5,8.5,16.0,9.5,14.5,4.0,9.5,7.0,7.5,6.5,7.0,4.5,7.0,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.617607700582287
9423,22,DIPHTHERIA,NEW YORK,CASES,1940-07-27 00:00:00,1941-02-22 00:00:00,22,389.5,9.5,7.0,7.5,6.5,7.0,4.5,7.0,7.5,7.5,12.5,14.0,11.0,12.0,16.5,11.0,13.5,16.5,13.5,10.5,14.0,15.5,18.5,19.5,15.0,16.5,17.0,17.5,13.0,11.0,15.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.864874675723575
9424,23,DIPHTHERIA,NEW YORK,CASES,1940-12-28 00:00:00,1941-10-11 00:00:00,33,578.5,19.5,15.0,16.5,17.0,17.5,13.0,11.0,15.0,22.0,17.5,25.5,12.0,18.0,17.5,17.5,18.5,13.0,12.0,18.0,19.5,16.0,17.0,9.0,23.0,13.0,13.0,13.0,7.5,13.5,10.5,6.0,14.5,12.5,11.0,7.0,9.5,4.0,7.0,7.0,5.5,7.0,16.5,,,,,,,,,,,,,,,,,,,5.292996427974117
9425,24,DIPHTHERIA,NEW YORK,CASES,1941-08-16 00:00:00,1942-09-26 00:00:00,50,829.0,11.0,7.0,9.5,4.0,7.0,7.0,5.5,7.0,16.5,13.0,15.5,19.0,24.5,8.0,13.5,13.0,15.5,16.0,21.0,10.5,19.0,15.5,22.5,19.0,23.5,15.5,26.0,28.5,26.0,27.0,27.0,24.5,30.5,27.5,10.0,18.5,19.5,19.0,14.5,14.5,14.5,13.0,8.5,8.0,15.5,9.0,13.5,6.0,8.5,4.0,9.5,6.0,7.0,4.0,9.0,8.0,5.0,3.0,5.0,,5.681752708208367
9426,25,DIPHTHERIA,NEW YORK,CASES,1942-08-01 00:00:00,1943-03-06 00:00:00,23,429.5,9.5,6.0,7.0,4.0,9.0,8.0,5.0,3.0,5.0,9.0,9.0,17.5,17.0,20.0,11.0,20.0,12.5,13.5,17.0,21.0,20.0,19.0,13.5,23.5,15.0,23.5,11.5,6.5,13.5,14.5,21.5,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8358370630180225
9427,26,DIPHTHERIA,NEW YORK,CASES,1943-01-09 00:00:00,1943-09-18 00:00:00,28,498.0,23.5,15.0,23.5,11.5,6.5,13.5,14.5,21.5,23.5,17.5,19.0,25.0,17.0,20.0,34.5,17.0,19.5,11.0,15.0,19.0,13.0,14.0,8.0,5.5,14.5,7.0,12.5,6.0,9.0,3.0,4.5,1.5,6.5,8.0,5.0,7.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,4.9899538234901035
9428,27,DIPHTHERIA,NEW YORK,CASES,1943-07-24 00:00:00,1944-03-04 00:00:00,24,297.0,9.0,3.0,4.5,1.5,6.5,8.0,5.0,7.0,5.5,9.5,11.5,8.5,7.0,7.5,5.5,8.5,14.0,11.5,14.0,10.0,14.5,22.0,12.5,8.0,5.0,8.0,13.5,6.0,8.0,9.0,8.0,12.5,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.906275060337491
9429,28,DIPHTHERIA,NEW YORK,CASES,1944-01-08 00:00:00,1944-05-13 00:00:00,10,191.0,5.0,8.0,13.5,6.0,8.0,9.0,8.0,12.5,12.5,13.0,7.5,13.5,12.0,11.0,6.5,15.5,9.0,12.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.186104160170489
9430,29,DIPHTHERIA,NEW YORK,CASES,1944-03-18 00:00:00,1944-09-02 00:00:00,16,217.0,7.5,13.5,12.0,11.0,6.5,15.5,9.0,12.0,8.5,13.0,19.5,8.5,6.0,7.0,14.0,6.5,1.5,6.0,6.0,7.0,5.5,5.5,4.5,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.491417347627687
9431,30,DIPHTHERIA,NEW YORK,CASES,1944-07-08 00:00:00,1945-01-27 00:00:00,21,255.5,1.5,6.0,6.0,7.0,5.5,5.5,4.5,5.0,6.0,6.0,14.5,9.0,6.0,11.0,10.0,9.5,11.0,8.5,8.5,13.0,14.0,11.5,6.0,13.0,11.0,12.0,7.5,6.5,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.800947057336806
9432,31,DIPHTHERIA,NEW YORK,CASES,1944-12-02 00:00:00,1945-09-08 00:00:00,32,458.0,11.5,6.0,13.0,11.0,12.0,7.5,6.5,12.0,8.0,19.5,11.5,12.0,11.0,11.0,8.5,22.0,11.5,15.5,18.5,14.0,19.5,13.5,14.5,11.0,11.5,10.0,13.0,7.5,17.0,10.5,12.0,9.0,7.0,6.5,4.5,7.5,6.5,4.0,9.5,10.5,10.5,,,,,,,,,,,,,,,,,,,,5.264732141323499
9433,32,DIPHTHERIA,NEW YORK,CASES,1945-07-14 00:00:00,1946-01-12 00:00:00,18,238.5,7.0,6.5,4.5,7.5,6.5,4.0,9.5,10.5,10.5,9.0,8.5,10.0,2.5,4.5,12.5,16.5,14.0,9.0,6.0,12.0,9.0,14.0,7.0,7.5,6.5,11.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.650465180672604
9434,33,DIPHTHERIA,NEW YORK,CASES,1945-11-17 00:00:00,1946-08-24 00:00:00,32,582.5,6.0,12.0,9.0,14.0,7.0,7.5,6.5,11.5,12.0,16.5,11.0,18.5,22.0,13.5,16.0,16.5,19.5,12.0,13.5,22.0,26.5,30.0,21.0,19.0,10.0,12.5,18.0,11.0,21.5,20.5,16.0,15.5,7.5,10.0,11.0,9.0,6.0,15.0,14.0,10.0,12.0,,,,,,,,,,,,,,,,,,,,5.24988601729129
9435,34,DIPHTHERIA,NEW YORK,CASES,1946-06-29 00:00:00,1947-04-12 00:00:00,33,665.5,7.5,10.0,11.0,9.0,6.0,15.0,14.0,10.0,12.0,9.0,7.0,21.5,15.0,12.0,10.5,17.5,18.5,17.5,9.5,13.0,14.5,26.5,16.0,28.5,22.0,24.0,19.0,18.0,31.5,17.5,24.0,27.0,21.5,13.5,16.0,12.5,8.5,9.5,18.0,18.0,22.5,11.5,,,,,,,,,,,,,,,,,,,5.282476985055498
